OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
6028,11/09/2023 00:50:45,406:Tasty Plastic Bike:2:7221:1:0;,6028,Lemuel,Emard,02377 Madalyn Fort,Home Loan Account,24.12.2023,Elias Bruen,630472973418539368,092,Annaliseberg,0,Haiti,CREDIT_CARD,Mississippi,57446-5857,Marketplace.Grains.StockActor:22:3;Marketplace.Grains.OrderActor:12:2;Marketplace.Grains.PaymentActor:12:1;
6029,11/09/2023 00:50:45,307:Intelligent Steel Shoes:6:9505:0:0;,6029,Earnest,Hamill,42620 Robel Divide,Home Loan Account,12.08.2024,Olin Gottlieb,3025-377074-0966,914,North Kianna,0,Dominica,CREDIT_CARD,Georgia,00995-9242,Marketplace.Grains.StockActor:51:3;Marketplace.Grains.OrderActor:13:2;Marketplace.Grains.PaymentActor:13:1;
6030,11/09/2023 00:50:45,2170:Refined Rubber Pizza:9:6114:5:0;,6030,Marco,Donnelly,2460 Hane Mall,Checking Account,04.07.2024,Aurore Langworth,6759-1878-1771-8132-068,975,Lake Hilmafurt,0,Albania,CREDIT_CARD,Maryland,30452,Marketplace.Grains.StockActor:58:3;Marketplace.Grains.OrderActor:14:2;Marketplace.Grains.PaymentActor:14:1;
6031,11/09/2023 00:50:45,6165:Practical Soft Shirt:7:9296:5:0;,6031,Isabell,Rolfson,127 Schaden Villages,Money Market Account,01.10.2024,Karen Dibbert,4648-4874-9144-3767,965,Lake Thaddeus,0,Bulgaria,CREDIT_CARD,Maryland,99542-8547,Marketplace.Grains.StockActor:21:3;Marketplace.Grains.OrderActor:15:2;Marketplace.Grains.PaymentActor:15:1;
6032,11/09/2023 00:50:45,9657:Practical Wooden Keyboard:4:523:3:0;,6032,Jean,Roberts,955 Cassandre Harbors,Credit Card Account,14.03.2024,Demetrius Fahey,6709041268727365078,056,Connorshire,0,Afghanistan,CREDIT_CARD,Mississippi,91271-3058,Marketplace.Grains.StockActor:57:3;Marketplace.Grains.OrderActor:16:2;Marketplace.Grains.PaymentActor:16:1;
6033,11/09/2023 00:50:45,2185:Incredible Wooden Bacon:3:2371:4:0;,6033,Garrett,Little,895 Marvin Fords,Credit Card Account,30.12.2023,Jessika Skiles,58931790569736520318,392,Geneland,0,Bulgaria,CREDIT_CARD,South Carolina,50284,Marketplace.Grains.StockActor:9:3;Marketplace.Grains.OrderActor:17:2;Marketplace.Grains.PaymentActor:17:1;
6034,11/09/2023 00:50:45,3944:Ergonomic Fresh Chips:2:9910:5:0;,6034,Jermey,Dietrich,67065 Krajcik Islands,Home Loan Account,03.12.2023,Jacklyn Donnelly,6767-1815-6141-3384,033,Lindshire,0,Christmas Island,CREDIT_CARD,Maine,58611,Marketplace.Grains.StockActor:40:3;Marketplace.Grains.OrderActor:18:2;Marketplace.Grains.PaymentActor:18:1;
6035,11/09/2023 00:50:45,7865:Ergonomic Plastic Tuna:1:8441:0:0;,6035,Rhianna,Lind,80824 Joannie Prairie,Home Loan Account,17.05.2024,Kendrick Leannon,6466-6290-5944-3907-6565,920,North Briaport,0,Croatia,CREDIT_CARD,New Jersey,01447-8258,Marketplace.Grains.StockActor:57:3;Marketplace.Grains.OrderActor:19:2;Marketplace.Grains.PaymentActor:19:1;
6036,11/09/2023 00:50:45,8516:Ergonomic Fresh Keyboard:1:3497:5:0;,6036,Alysa,Abshire,99977 Judge Villages,Personal Loan Account,11.02.2024,Bernardo Corkery,6759-0681-8552-3583,466,Lake Merl,0,Cyprus,CREDIT_CARD,Delaware,35113-9025,Marketplace.Grains.StockActor:4:3;Marketplace.Grains.OrderActor:20:2;Marketplace.Grains.PaymentActor:20:1;
6037,11/09/2023 00:50:45,4351:Incredible Rubber Gloves:1:524:2:0;,6037,Carmel,Jast,321 Watsica Fork,Money Market Account,27.03.2024,Lucile Hermann,4246955966929,390,Walkerchester,0,Grenada,CREDIT_CARD,Vermont,65743,Marketplace.Grains.StockActor:63:3;Marketplace.Grains.OrderActor:21:2;Marketplace.Grains.PaymentActor:21:1;
6038,11/09/2023 00:50:45,2936:Incredible Steel Fish:8:9548:1:0;,6038,Treva,Corkery,587 Cedrick Prairie,Money Market Account,23.12.2023,Maxine Bahringer,3049-805197-1760,743,Port Terrell,0,Saint Lucia,CREDIT_CARD,Oregon,18544-1115,Marketplace.Grains.StockActor:56:3;Marketplace.Grains.OrderActor:22:2;Marketplace.Grains.PaymentActor:22:1;
6039,11/09/2023 00:50:45,620:Handcrafted Rubber Car:5:9432:1:0;,6039,Gideon,Dach,29946 Gudrun Circles,Home Loan Account,28.09.2024,Cassidy MacGyver,3455-604399-23340,827,Raynormouth,0,Slovenia,CREDIT_CARD,Alaska,82226,Marketplace.Grains.StockActor:44:3;Marketplace.Grains.OrderActor:23:2;Marketplace.Grains.PaymentActor:23:1;
6040,11/09/2023 00:50:45,6748:Gorgeous Fresh Pants:7:2395:3:0;,6040,Rosario,Feeney,93501 Funk Circle,Personal Loan Account,18.11.2023,Zoie Robel,58932721617725975,868,Alysaview,0,Cape Verde,CREDIT_CARD,Wyoming,56134,Marketplace.Grains.StockActor:28:3;Marketplace.Grains.OrderActor:24:2;Marketplace.Grains.PaymentActor:24:1;
6041,11/09/2023 00:50:45,4402:Fantastic Frozen Mouse:2:5087:2:0;,6041,Esteban,Bahringer,36440 Nolan Glen,Personal Loan Account,03.05.2024,Shaniya Howell,3529-9287-0199-7015,809,East Gregg,0,Argentina,CREDIT_CARD,North Dakota,86022,Marketplace.Grains.StockActor:50:3;Marketplace.Grains.OrderActor:25:2;Marketplace.Grains.PaymentActor:25:1;
6042,11/09/2023 00:50:45,1988:Intelligent Rubber Pizza:4:7879:4:0;,6042,Elmore,Hilpert,99874 Orin Prairie,Credit Card Account,04.07.2024,Isabelle Spinka,5400-7116-5013-4437,555,East Lindseyberg,0,Peru,CREDIT_CARD,Nebraska,08749-0015,Marketplace.Grains.StockActor:4:3;Marketplace.Grains.OrderActor:26:2;Marketplace.Grains.PaymentActor:26:1;
6043,11/09/2023 00:50:45,9914:Generic Wooden Shirt:5:2678:3:0;,6043,Rafael,Rice,6313 Trever Village,Personal Loan Account,29.10.2024,Rosina Prohaska,6767-5322-1911-3465-99,154,South Lydiaview,0,Guyana,CREDIT_CARD,Oregon,00314-1103,Marketplace.Grains.StockActor:58:3;Marketplace.Grains.OrderActor:27:2;Marketplace.Grains.PaymentActor:27:1;
6044,11/09/2023 00:50:45,4171:Practical Wooden Ball:7:4968:1:0;,6044,Estefania,Kutch,58181 Clay Station,Home Loan Account,01.05.2024,Arvid Turner,3792-323961-75970,018,West Theresia,0,Germany,CREDIT_CARD,Nebraska,26133-3699,Marketplace.Grains.StockActor:11:3;Marketplace.Grains.OrderActor:28:2;Marketplace.Grains.PaymentActor:28:1;
6045,11/09/2023 00:50:45,8778:Practical Fresh Table:6:2258:2:0;,6045,Godfrey,Senger,934 Marquardt Field,Checking Account,21.01.2024,Lavon Schultz,6383-2684-3243-2109,022,New Darby,0,Macedonia,CREDIT_CARD,Utah,84096,Marketplace.Grains.StockActor:10:3;Marketplace.Grains.OrderActor:29:2;Marketplace.Grains.PaymentActor:29:1;
6046,11/09/2023 00:50:45,9526:Sleek Metal Cheese:8:3645:3:0;,6046,Nova,Kunze,19030 Bart Mission,Auto Loan Account,18.04.2024,Clemmie Batz,6709943144234426,679,Wisokyview,0,Cocos (Keeling) Islands,CREDIT_CARD,South Carolina,19821-2646,Marketplace.Grains.StockActor:54:3;Marketplace.Grains.OrderActor:30:2;Marketplace.Grains.PaymentActor:30:1;
6047,11/09/2023 00:50:45,8027:Refined Frozen Salad:10:6800:4:0;,6047,Lynn,Greenholt,81884 Herzog Expressway,Auto Loan Account,16.03.2024,Nedra Mosciski,3438-822291-48835,574,New Ludie,0,Mali,CREDIT_CARD,Missouri,77598-1717,Marketplace.Grains.StockActor:27:3;Marketplace.Grains.OrderActor:31:2;Marketplace.Grains.PaymentActor:31:1;
6048,11/09/2023 00:50:45,7657:Small Rubber Table:10:7894:1:0;,6048,Watson,Mills,15998 Farrell Fields,Checking Account,17.08.2024,Belle Schumm,6304502180814365,629,East Tyshawnland,0,Guernsey,CREDIT_CARD,Wisconsin,05705,Marketplace.Grains.StockActor:41:3;Marketplace.Grains.OrderActor:32:2;Marketplace.Grains.PaymentActor:32:1;
6049,11/09/2023 00:50:45,5366:Fantastic Granite Chips:6:2907:1:0;,6049,Dayna,Cronin,7466 Sylvester Turnpike,Home Loan Account,29.08.2024,Eloise Lemke,4356-1977-1456-3554,521,Erneststad,0,Saint Kitts and Nevis,CREDIT_CARD,Colorado,75517,Marketplace.Grains.StockActor:54:3;Marketplace.Grains.OrderActor:33:2;Marketplace.Grains.PaymentActor:33:1;
6050,11/09/2023 00:50:45,339:Small Metal Chair:9:8367:3:0;,6050,Reymundo,Funk,032 Dare Crossroad,Money Market Account,06.11.2024,Bernice Waelchi,6388-2724-3035-0789,094,Tarynport,0,French Guiana,CREDIT_CARD,Pennsylvania,83425-8301,Marketplace.Grains.StockActor:19:3;Marketplace.Grains.OrderActor:34:2;Marketplace.Grains.PaymentActor:34:1;
6051,11/09/2023 00:50:45,6054:Handmade Frozen Pants:6:803:5:0;,6051,Michael,Sporer,224 Maggio Motorway,Checking Account,20.05.2024,Angel Ortiz,4670-4902-8110-8575,188,Dillonland,0,Sudan,CREDIT_CARD,Vermont,46795,Marketplace.Grains.StockActor:38:3;Marketplace.Grains.OrderActor:35:2;Marketplace.Grains.PaymentActor:35:1;
6052,11/09/2023 00:50:45,8707:Unbranded Granite Keyboard:7:7581:1:0;,6052,Cordelia,Senger,081 Langosh Manor,Home Loan Account,24.10.2024,Raegan Farrell,6759-0338-1390-0645,722,East Amely,0,French Polynesia,CREDIT_CARD,Maryland,48493,Marketplace.Grains.StockActor:3:3;Marketplace.Grains.OrderActor:36:2;Marketplace.Grains.PaymentActor:36:1;
6053,11/09/2023 00:50:45,5939:Handcrafted Soft Sausages:2:6122:1:0;,6053,Graham,Rohan,496 Salvador Spurs,Checking Account,19.05.2024,Cole Rolfson,3573-8447-9663-5995,920,Breannebury,0,Romania,CREDIT_CARD,Oklahoma,30280,Marketplace.Grains.StockActor:51:3;Marketplace.Grains.OrderActor:37:2;Marketplace.Grains.PaymentActor:37:1;
6054,11/09/2023 00:50:45,3904:Fantastic Soft Tuna:6:1142:2:0;,6054,Taya,Reichel,582 Hal Views,Savings Account,21.02.2024,Leanna Gusikowski,5020-7979-6260-3854,901,Schusterville,0,Norfolk Island,CREDIT_CARD,South Carolina,71422,Marketplace.Grains.StockActor:0:3;Marketplace.Grains.OrderActor:38:2;Marketplace.Grains.PaymentActor:38:1;
6055,11/09/2023 00:50:45,4779:Gorgeous Wooden Pants:5:8345:1:0;,6055,Austin,McDermott,846 Nader Stravenue,Money Market Account,17.07.2024,Gia Walter,6393-4953-9987-2377,721,Bayerland,0,Antigua and Barbuda,CREDIT_CARD,New Mexico,45516-9955,Marketplace.Grains.StockActor:43:3;Marketplace.Grains.OrderActor:39:2;Marketplace.Grains.PaymentActor:39:1;
6056,11/09/2023 00:50:45,8737:Ergonomic Cotton Table:6:6161:4:0;,6056,Lorenz,Krajcik,989 Audie Curve,Investment Account,12.05.2024,Ismael Kutch,6304422727486195827,653,Coltonside,0,Ireland,CREDIT_CARD,Washington,47785-6331,Marketplace.Grains.StockActor:33:3;Marketplace.Grains.OrderActor:40:2;Marketplace.Grains.PaymentActor:40:1;
6057,11/09/2023 00:50:45,42:Licensed Plastic Salad:10:6475:5:0;,6057,Charity,Jaskolski,104 Olson Roads,Home Loan Account,11.01.2024,Meghan Zulauf,6304-3268-9486-8859,210,Port Alphonsoburgh,0,El Salvador,CREDIT_CARD,Maryland,54899,Marketplace.Grains.StockActor:42:3;Marketplace.Grains.OrderActor:41:2;Marketplace.Grains.PaymentActor:41:1;
6058,11/09/2023 00:50:45,1560:Incredible Frozen Chair:9:1962:0:0;,6058,Gordon,Strosin,5272 Manuela Passage,Personal Loan Account,13.03.2024,Danny Wunsch,503836466199475464,257,Laronport,0,Antigua and Barbuda,CREDIT_CARD,North Carolina,81210-6211,Marketplace.Grains.StockActor:24:3;Marketplace.Grains.OrderActor:42:2;Marketplace.Grains.PaymentActor:42:1;
6059,11/09/2023 00:50:45,1461:Handcrafted Cotton Hat:3:2554:0:0;,6059,Nina,Mosciski,195 Stiedemann Port,Checking Account,12.11.2023,Katelynn Mayer,6771539632170719,944,West Jessburgh,0,Namibia,CREDIT_CARD,North Carolina,47521,Marketplace.Grains.StockActor:53:3;Marketplace.Grains.OrderActor:43:2;Marketplace.Grains.PaymentActor:43:1;
6060,11/09/2023 00:50:45,3932:Refined Concrete Shoes:5:2355:2:0;,6060,Pedro,Schmeler,701 Harold Villages,Investment Account,28.07.2024,David Braun,6474-8150-2241-2253,874,Isacshire,0,Honduras,CREDIT_CARD,Indiana,94682,Marketplace.Grains.StockActor:28:3;Marketplace.Grains.OrderActor:44:2;Marketplace.Grains.PaymentActor:44:1;
6061,11/09/2023 00:50:45,6567:Small Granite Gloves:9:4009:2:0;,6061,Karolann,Crona,95577 Jakayla Trail,Checking Account,25.06.2024,Hardy Kling,4221491364103,715,New Tessie,0,Eritrea,CREDIT_CARD,North Carolina,33521-2401,Marketplace.Grains.StockActor:39:3;Marketplace.Grains.OrderActor:45:2;Marketplace.Grains.PaymentActor:45:1;
6062,11/09/2023 00:50:45,3920:Unbranded Fresh Pizza:8:8899:2:0;,6062,Rae,Kohler,4809 Torey Circle,Money Market Account,25.07.2024,Moises Schowalter,6771-8920-6961-2301,766,Martashire,0,Bolivia,CREDIT_CARD,South Carolina,33245-0513,Marketplace.Grains.StockActor:16:3;Marketplace.Grains.OrderActor:46:2;Marketplace.Grains.PaymentActor:46:1;
6063,11/09/2023 00:50:45,286:Awesome Granite Pizza:7:4204:3:0;,6063,Jovan,Sipes,36632 Elyse Path,Savings Account,24.10.2024,Shanie Wisoky,6304030434625484584,286,Adanmouth,0,Bermuda,CREDIT_CARD,Pennsylvania,06102-6679,Marketplace.Grains.StockActor:30:3;Marketplace.Grains.OrderActor:47:2;Marketplace.Grains.PaymentActor:47:1;
6064,11/09/2023 00:50:45,7014:Ergonomic Soft Fish:5:8338:1:0;,6064,Lavern,Nicolas,622 Schroeder Heights,Money Market Account,22.08.2024,Reece McKenzie,3024-300118-3953,051,Hanechester,0,Republic of Korea,CREDIT_CARD,Missouri,04432,Marketplace.Grains.StockActor:38:3;Marketplace.Grains.OrderActor:48:2;Marketplace.Grains.PaymentActor:48:1;
6065,11/09/2023 00:50:45,3733:Small Cotton Salad:6:7701:3:0;,6065,Zelda,Torp,440 Katheryn Station,Home Loan Account,03.04.2024,Berniece Legros,6398-3508-4404-5068,724,East Shirleyland,0,Kuwait,CREDIT_CARD,Mississippi,59504,Marketplace.Grains.StockActor:21:3;Marketplace.Grains.OrderActor:49:2;Marketplace.Grains.PaymentActor:49:1;
6066,11/09/2023 00:50:45,3922:Handmade Metal Chicken:6:7091:5:0;,6066,Judson,McCullough,62182 Bartell Estates,Credit Card Account,15.02.2024,Jeanne Gislason,677132961052458469,280,East Chauncey,0,Sri Lanka,CREDIT_CARD,Missouri,58920-4466,Marketplace.Grains.StockActor:18:3;Marketplace.Grains.OrderActor:50:2;Marketplace.Grains.PaymentActor:50:1;
6067,11/09/2023 00:50:45,3293:Handmade Metal Computer:4:4756:0:0;,6067,Jennifer,Connelly,37820 Rolfson Prairie,Checking Account,31.05.2024,Prince Hegmann,6709098107409752,277,Lehnermouth,0,Swaziland,CREDIT_CARD,Indiana,94114,Marketplace.Grains.StockActor:29:3;Marketplace.Grains.OrderActor:51:2;Marketplace.Grains.PaymentActor:51:1;
6068,11/09/2023 00:50:45,8185:Awesome Soft Bike:10:7323:5:0;,6068,Ebba,Beahan,00428 Emmerich Meadow,Money Market Account,13.05.2024,Bruce Gaylord,6378-4288-2008-3495,410,Paytonport,0,Eritrea,CREDIT_CARD,Nevada,34232-0196,Marketplace.Grains.StockActor:57:3;Marketplace.Grains.OrderActor:52:2;Marketplace.Grains.PaymentActor:52:1;
