OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
10010,11/09/2023 00:50:56,5072:Rustic Granite Pizza:2:7345:1:0;,10010,Angelo,Miller,995 Drew Haven,Credit Card Account,03.04.2024,Rowland Bailey,6759-8824-6839-5133-520,795,Krajcikbury,0,Algeria,CREDIT_CARD,Nebraska,75686-7811,Marketplace.Grains.StockActor:16:3;Marketplace.Grains.OrderActor:26:2;Marketplace.Grains.PaymentActor:26:1;
10011,11/09/2023 00:50:56,15:Rustic Granite Sausages:3:819:4:0;,10011,Gabriella,Johns,36620 Tania Trafficway,Home Loan Account,10.09.2024,Alexis Volkman,3682-827954-5265,503,Lake Bruce,0,Finland,CREDIT_CARD,Idaho,18515-3622,Marketplace.Grains.StockActor:15:3;Marketplace.Grains.OrderActor:27:2;Marketplace.Grains.PaymentActor:27:1;
10012,11/09/2023 00:50:56,9046:Small Steel Sausages:3:5951:3:0;,10012,Grant,Fahey,40606 Feest Forks,Checking Account,23.06.2024,Rae Cronin,6709793358018118,237,New Marilie,0,Cook Islands,CREDIT_CARD,Missouri,35525-9848,Marketplace.Grains.StockActor:22:3;Marketplace.Grains.OrderActor:28:2;Marketplace.Grains.PaymentActor:28:1;
10013,11/09/2023 00:50:56,3100:Rustic Plastic Towels:9:9866:3:0;,10013,Amiya,Feil,9552 Cronin Forest,Investment Account,20.09.2024,Meta Upton,6458-6204-0653-9454-4488,007,East Alessia,0,Romania,CREDIT_CARD,Montana,68245-4652,Marketplace.Grains.StockActor:28:3;Marketplace.Grains.OrderActor:29:2;Marketplace.Grains.PaymentActor:29:1;
10014,11/09/2023 00:50:56,9951:Ergonomic Fresh Bacon:2:8241:0:0;,10014,Michelle,Satterfield,60956 Bauch Lights,Credit Card Account,16.09.2024,Jonathan Kilback,4320549846200,007,Medhursttown,0,Denmark,CREDIT_CARD,Connecticut,67435-1514,Marketplace.Grains.StockActor:31:3;Marketplace.Grains.OrderActor:30:2;Marketplace.Grains.PaymentActor:30:1;
10015,11/09/2023 00:50:56,1554:Sleek Concrete Mouse:10:3180:4:0;,10015,Aurore,Osinski,38941 Buford Drives,Checking Account,27.04.2024,Alicia Schmeler,5020-7255-7916-1230,874,East Toney,0,Vanuatu,CREDIT_CARD,Virginia,80847-5501,Marketplace.Grains.StockActor:18:3;Marketplace.Grains.OrderActor:31:2;Marketplace.Grains.PaymentActor:31:1;
10016,11/09/2023 00:50:56,8661:Fantastic Fresh Chips:4:6520:2:0;,10016,Malinda,Stokes,707 Rowena Isle,Savings Account,12.09.2024,Grace Wuckert,6466-6768-2632-1508,317,Cydneyport,0,Hong Kong,CREDIT_CARD,Louisiana,90780,Marketplace.Grains.StockActor:21:3;Marketplace.Grains.OrderActor:32:2;Marketplace.Grains.PaymentActor:32:1;
10017,11/09/2023 00:50:56,7365:Rustic Soft Gloves:3:1801:1:0;,10017,Amaya,Schiller,01210 Larkin Pines,Auto Loan Account,17.11.2023,Mae Pacocha,6387-6033-7389-1275,781,New Adrienbury,0,Comoros,CREDIT_CARD,Virginia,11327-2673,Marketplace.Grains.StockActor:5:3;Marketplace.Grains.OrderActor:33:2;Marketplace.Grains.PaymentActor:33:1;
10018,11/09/2023 00:50:56,4521:Intelligent Concrete Tuna:4:8815:3:0;,10018,Lenna,Mann,6836 Greyson Divide,Savings Account,24.02.2024,Orval Larson,3533-4392-6245-6080,002,South Lazaro,0,Somalia,CREDIT_CARD,Tennessee,09669-8025,Marketplace.Grains.StockActor:41:3;Marketplace.Grains.OrderActor:34:2;Marketplace.Grains.PaymentActor:34:1;
10019,11/09/2023 00:50:56,7307:Tasty Frozen Cheese:2:2219:2:0;,10019,Jeffery,Graham,29553 Michael Crescent,Checking Account,14.07.2024,Neha McGlynn,5552-4885-5115-2364,264,Ewaldside,0,Fiji,CREDIT_CARD,Idaho,95777-3897,Marketplace.Grains.StockActor:11:3;Marketplace.Grains.OrderActor:35:2;Marketplace.Grains.PaymentActor:35:1;
10020,11/09/2023 00:50:56,7767:Sleek Rubber Hat:3:3812:3:0;,10020,Opal,Mann,01947 Parisian Forks,Credit Card Account,01.10.2024,Johan Luettgen,4745-7911-7097-9617,058,West Garett,0,Niger,CREDIT_CARD,Montana,10539-6678,Marketplace.Grains.StockActor:23:3;Marketplace.Grains.OrderActor:36:2;Marketplace.Grains.PaymentActor:36:1;
10021,11/09/2023 00:50:56,3619:Awesome Metal Shoes:1:9622:3:0;,10021,Isac,Harber,4194 Harris Brooks,Savings Account,16.01.2024,Floy Purdy,3653-277078-3207,254,South Raphaelland,0,Afghanistan,CREDIT_CARD,Idaho,87493,Marketplace.Grains.StockActor:35:3;Marketplace.Grains.OrderActor:37:2;Marketplace.Grains.PaymentActor:37:1;
10022,11/09/2023 00:50:56,3657:Unbranded Concrete Shoes:1:1022:4:0;,10022,Rosalind,Lindgren,400 Mauricio Burgs,Credit Card Account,19.09.2024,Keshawn Zemlak,4106-6304-4375-6084,889,Murraytown,0,Argentina,CREDIT_CARD,West Virginia,87030-6105,Marketplace.Grains.StockActor:9:3;Marketplace.Grains.OrderActor:38:2;Marketplace.Grains.PaymentActor:38:1;
10023,11/09/2023 00:50:56,248:Handcrafted Frozen Chicken:9:1712:1:0;,10023,Josiane,Goodwin,062 Bogisich Row,Savings Account,29.05.2024,Mitchel Flatley,6453-2696-6829-3152,220,Lake Caleighchester,0,Kiribati,CREDIT_CARD,Rhode Island,27311-6713,Marketplace.Grains.StockActor:56:3;Marketplace.Grains.OrderActor:39:2;Marketplace.Grains.PaymentActor:39:1;
10024,11/09/2023 00:50:56,3070:Sleek Granite Pants:7:8850:4:0;,10024,Laurine,Schmitt,259 Nienow Port,Home Loan Account,05.10.2024,Eden Hackett,4093284658045,270,West Eldridgeside,0,Guinea-Bissau,CREDIT_CARD,Kentucky,58684,Marketplace.Grains.StockActor:62:3;Marketplace.Grains.OrderActor:40:2;Marketplace.Grains.PaymentActor:40:1;
10025,11/09/2023 00:50:56,8641:Fantastic Concrete Car:7:4923:5:0;,10025,Odell,Beahan,76325 Shanna Land,Personal Loan Account,24.10.2024,Leland Bernier,5442-4688-9696-2960,506,Svenhaven,0,Samoa,CREDIT_CARD,Alabama,71411-2294,Marketplace.Grains.StockActor:1:3;Marketplace.Grains.OrderActor:41:2;Marketplace.Grains.PaymentActor:41:1;
10026,11/09/2023 00:50:56,3214:Incredible Frozen Pants:2:5511:0:0;,10026,Harley,Kautzer,31163 Lenny Valley,Investment Account,23.12.2023,Titus Hoeger,3423-293895-88781,475,New Janickberg,0,Anguilla,CREDIT_CARD,Missouri,58506-3897,Marketplace.Grains.StockActor:14:3;Marketplace.Grains.OrderActor:42:2;Marketplace.Grains.PaymentActor:42:1;
10027,11/09/2023 00:50:56,9318:Sleek Plastic Bacon:3:8910:3:0;,10027,Erna,Goodwin,50037 Gottlieb Burg,Money Market Account,09.11.2024,Kyle Kuphal,3050-544375-2474,239,New Reba,0,Benin,CREDIT_CARD,Montana,10464-8969,Marketplace.Grains.StockActor:38:3;Marketplace.Grains.OrderActor:43:2;Marketplace.Grains.PaymentActor:43:1;
10028,11/09/2023 00:50:56,4335:Practical Granite Pants:3:4992:5:0;,10028,Kristian,Hudson,982 Metz Road,Auto Loan Account,29.02.2024,Daija Shanahan,5484-7190-5154-4350,412,Kamronchester,0,Malaysia,CREDIT_CARD,Virginia,91960-1531,Marketplace.Grains.StockActor:47:3;Marketplace.Grains.OrderActor:44:2;Marketplace.Grains.PaymentActor:44:1;
10029,11/09/2023 00:50:56,9469:Tasty Concrete Sausages:5:2103:4:0;,10029,Muriel,Lowe,502 Jameson Meadows,Savings Account,24.04.2024,Kaelyn Connelly,6391-6386-0514-5094,155,Port Concepcion,0,Anguilla,CREDIT_CARD,Missouri,31410,Marketplace.Grains.StockActor:61:3;Marketplace.Grains.OrderActor:45:2;Marketplace.Grains.PaymentActor:45:1;
10030,11/09/2023 00:50:56,2226:Practical Concrete Sausages:6:3272:2:0;,10030,Billy,Quigley,500 Misael Station,Credit Card Account,15.10.2024,Selena Padberg,3717-396192-32337,454,New Tyrel,0,Afghanistan,CREDIT_CARD,Texas,12039-5671,Marketplace.Grains.StockActor:50:3;Marketplace.Grains.OrderActor:46:2;Marketplace.Grains.PaymentActor:46:1;
10031,11/09/2023 00:50:56,1805:Gorgeous Concrete Sausages:7:7027:1:0;,10031,Jeffery,Ryan,2227 Gerlach Mall,Savings Account,17.10.2024,Charlene Reinger,6759-3416-6808-4597-95,268,New Mathildetown,0,Rwanda,CREDIT_CARD,Nebraska,10388,Marketplace.Grains.StockActor:13:3;Marketplace.Grains.OrderActor:47:2;Marketplace.Grains.PaymentActor:47:1;
10032,11/09/2023 00:50:56,7838:Sleek Soft Bike:5:2139:4:0;,10032,Brooke,Brakus,8083 Waters Isle,Money Market Account,10.06.2024,Jaylen Kertzmann,6539-6217-4127-3695-3159,016,North Jessyca,0,Eritrea,CREDIT_CARD,Maryland,09664-4655,Marketplace.Grains.StockActor:30:3;Marketplace.Grains.OrderActor:48:2;Marketplace.Grains.PaymentActor:48:1;
10033,11/09/2023 00:50:56,6024:Rustic Concrete Tuna:8:973:1:0;,10033,Valentin,Halvorson,04673 Jeff Road,Checking Account,23.05.2024,Geovany Ritchie,3756-624706-41568,452,Abelberg,0,Argentina,CREDIT_CARD,Ohio,32388-2232,Marketplace.Grains.StockActor:8:3;Marketplace.Grains.OrderActor:49:2;Marketplace.Grains.PaymentActor:49:1;
10034,11/09/2023 00:50:56,6262:Handcrafted Rubber Table:6:1584:5:0;,10034,Oswaldo,Hintz,397 Yolanda Causeway,Auto Loan Account,10.03.2024,Kayli Kirlin,6771-8920-4378-0216,702,Stammburgh,0,Montserrat,CREDIT_CARD,Iowa,25273-4564,Marketplace.Grains.StockActor:54:3;Marketplace.Grains.OrderActor:50:2;Marketplace.Grains.PaymentActor:50:1;
10035,11/09/2023 00:50:56,2710:Rustic Metal Salad:8:4427:0:0;,10035,Dianna,Ruecker,84168 Bogisich Dam,Money Market Account,15.05.2024,Reilly Schultz,6378-5562-6733-3484,639,Carterfurt,0,Benin,CREDIT_CARD,New Jersey,50649,Marketplace.Grains.StockActor:22:3;Marketplace.Grains.OrderActor:51:2;Marketplace.Grains.PaymentActor:51:1;
10036,11/09/2023 00:50:56,7594:Handmade Metal Bike:9:6766:1:0;,10036,Aliza,Rohan,69281 Brakus Lock,Auto Loan Account,26.04.2024,Dolores Turner,6011-6273-0937-9030-9849,704,Murraymouth,0,Venezuela,CREDIT_CARD,Arkansas,83476-8716,Marketplace.Grains.StockActor:42:3;Marketplace.Grains.OrderActor:52:2;Marketplace.Grains.PaymentActor:52:1;
10037,11/09/2023 00:50:56,5296:Small Wooden Hat:9:8154:4:0;,10037,Cayla,Torp,24408 Peter Coves,Credit Card Account,08.01.2024,Otto Green,3529-1910-6502-9418,061,Crystelville,0,Heard Island and McDonald Islands,CREDIT_CARD,Minnesota,24866-8618,Marketplace.Grains.StockActor:48:3;Marketplace.Grains.OrderActor:53:2;Marketplace.Grains.PaymentActor:53:1;
10038,11/09/2023 00:50:56,8412:Awesome Cotton Fish:4:2951:5:0;,10038,Icie,Fritsch,9307 Kilback Grove,Investment Account,20.09.2024,Arno Zboncak,6759-2899-3695-3917,813,East Vella,0,Nigeria,CREDIT_CARD,Nebraska,60879-1089,Marketplace.Grains.StockActor:28:3;Marketplace.Grains.OrderActor:54:2;Marketplace.Grains.PaymentActor:54:1;
10039,11/09/2023 00:50:56,3003:Refined Frozen Cheese:6:3573:2:0;,10039,Esther,Lind,6026 Rosella Route,Savings Account,15.07.2024,Alvena Douglas,4951-6503-8565-8789,284,New Donnaburgh,0,Norway,CREDIT_CARD,Virginia,28649-1810,Marketplace.Grains.StockActor:59:3;Marketplace.Grains.OrderActor:55:2;Marketplace.Grains.PaymentActor:55:1;
10040,11/09/2023 00:50:56,891:Unbranded Frozen Towels:7:2756:5:0;,10040,Odell,Collier,698 Elna Gateway,Checking Account,19.07.2024,Rex O'Conner,6771-8974-1505-1971,411,Port Victoriabury,0,United States of America,CREDIT_CARD,Iowa,50675,Marketplace.Grains.StockActor:59:3;Marketplace.Grains.OrderActor:56:2;Marketplace.Grains.PaymentActor:56:1;
10041,11/09/2023 00:50:56,5256:Fantastic Fresh Car:5:9942:5:0;,10041,Jordan,McClure,46560 Domingo Highway,Money Market Account,06.08.2024,Tyshawn Johns,50383697222827672,567,Lake Annette,0,French Polynesia,CREDIT_CARD,Virginia,65646,Marketplace.Grains.StockActor:8:3;Marketplace.Grains.OrderActor:57:2;Marketplace.Grains.PaymentActor:57:1;
10042,11/09/2023 00:50:56,8604:Refined Plastic Pants:9:7663:2:0;,10042,Evans,Hessel,0489 Flatley Branch,Money Market Account,25.08.2024,Cody Smitham,6709651685964919,459,East Adelbertton,0,Bulgaria,CREDIT_CARD,Iowa,28688-9321,Marketplace.Grains.StockActor:28:3;Marketplace.Grains.OrderActor:58:2;Marketplace.Grains.PaymentActor:58:1;
10043,11/09/2023 00:50:56,2312:Tasty Frozen Shoes:10:6242:0:0;,10043,Demarcus,Predovic,552 Conor Crossing,Savings Account,24.03.2024,Floyd Runte,670909673637121720,715,West Kian,0,Mali,CREDIT_CARD,Arkansas,51684,Marketplace.Grains.StockActor:8:3;Marketplace.Grains.OrderActor:59:2;Marketplace.Grains.PaymentActor:59:1;
10044,11/09/2023 00:50:56,8539:Refined Wooden Salad:9:6819:5:0;,10044,Rhea,Emard,895 Elise Knolls,Investment Account,11.12.2023,Orlando Lockman,6499-2673-0709-0977,672,South Evalynport,0,Central African Republic,CREDIT_CARD,Alabama,86120-3702,Marketplace.Grains.StockActor:27:3;Marketplace.Grains.OrderActor:60:2;Marketplace.Grains.PaymentActor:60:1;
10045,11/09/2023 00:50:56,1194:Unbranded Steel Bike:3:6656:0:0;,10045,Cyril,Senger,16117 O'Connell Square,Money Market Account,14.04.2024,Lexi Mraz,6706033524743965,679,North Ella,0,Bahamas,CREDIT_CARD,Wyoming,28038-5133,Marketplace.Grains.StockActor:42:3;Marketplace.Grains.OrderActor:61:2;Marketplace.Grains.PaymentActor:61:1;
10046,11/09/2023 00:50:56,9525:Sleek Soft Bike:9:1171:1:0;,10046,Jaydon,Ritchie,3976 Idell Bridge,Personal Loan Account,26.02.2024,Isidro Mann,3529-3473-4596-2121,654,East Ora,0,Kazakhstan,CREDIT_CARD,Missouri,61661-1517,Marketplace.Grains.StockActor:53:3;Marketplace.Grains.OrderActor:62:2;Marketplace.Grains.PaymentActor:62:1;
10047,11/09/2023 00:50:56,1295:Intelligent Soft Keyboard:2:8681:2:0;,10047,Winona,Hauck,02474 Gottlieb Freeway,Investment Account,25.01.2024,Keith Kiehn,6767-9877-6020-7089-784,736,Frankton,0,Guatemala,CREDIT_CARD,Wyoming,12603,Marketplace.Grains.StockActor:15:3;Marketplace.Grains.OrderActor:63:2;Marketplace.Grains.PaymentActor:63:1;
10048,11/09/2023 00:50:56,4765:Tasty Metal Hat:7:8774:4:0;,10048,Angel,Witting,442 Eula Highway,Savings Account,13.08.2024,Shaniya Kuhn,3529-7946-6130-3309,264,Schimmelberg,0,Philippines,CREDIT_CARD,Delaware,26854,Marketplace.Grains.StockActor:29:3;Marketplace.Grains.OrderActor:0:2;Marketplace.Grains.PaymentActor:0:1;
10049,11/09/2023 00:50:56,4690:Generic Metal Table:3:3907:5:0;,10049,Eleanore,Christiansen,522 Jones Stream,Investment Account,12.01.2024,Clifford Kulas,3499-432329-57457,011,New Rogerport,0,United States Minor Outlying Islands,CREDIT_CARD,New Hampshire,81570,Marketplace.Grains.StockActor:18:3;Marketplace.Grains.OrderActor:1:2;Marketplace.Grains.PaymentActor:1:1;
10050,11/09/2023 00:50:56,2238:Fantastic Soft Car:3:429:5:0;,10050,Eldora,Satterfield,75873 Santina Stream,Checking Account,21.04.2024,Hassie Rippin,6767-0772-1152-3897,674,North Daniela,0,New Caledonia,CREDIT_CARD,Connecticut,02260,Marketplace.Grains.StockActor:62:3;Marketplace.Grains.OrderActor:2:2;Marketplace.Grains.PaymentActor:2:1;
10051,11/09/2023 00:50:56,7021:Refined Cotton Ball:1:7077:3:0;,10051,Tremayne,Torphy,7426 Harber Curve,Investment Account,20.05.2024,Natalia Crona,3529-2507-0038-9130,446,New Lynn,0,Bouvet Island (Bouvetoya),CREDIT_CARD,Alaska,05119,Marketplace.Grains.StockActor:45:3;Marketplace.Grains.OrderActor:3:2;Marketplace.Grains.PaymentActor:3:1;
10052,11/09/2023 00:50:56,7595:Practical Fresh Computer:10:405:4:0;,10052,Fatima,Satterfield,88043 Farrell Crest,Home Loan Account,17.06.2024,Flossie Hoppe,3762-975290-75945,467,Port Shadville,0,Uzbekistan,CREDIT_CARD,Nevada,08068-1146,Marketplace.Grains.StockActor:43:3;Marketplace.Grains.OrderActor:4:2;Marketplace.Grains.PaymentActor:4:1;
10053,11/09/2023 00:50:56,7674:Unbranded Rubber Bike:10:4442:3:0;,10053,Rachelle,Monahan,926 Beth Divide,Personal Loan Account,08.07.2024,Raphaelle O'Conner,3529-5591-0541-7175,820,New Haylee,0,Kuwait,CREDIT_CARD,Kansas,13293-1509,Marketplace.Grains.StockActor:58:3;Marketplace.Grains.OrderActor:5:2;Marketplace.Grains.PaymentActor:5:1;
10054,11/09/2023 00:50:56,3805:Intelligent Cotton Towels:6:9730:2:0;,10054,Rosario,Parker,85040 Hauck Common,Home Loan Account,15.06.2024,Margie Ziemann,6475-8861-6567-2879,944,West Jedidiah,0,Western Sahara,CREDIT_CARD,Georgia,68591,Marketplace.Grains.StockActor:29:3;Marketplace.Grains.OrderActor:6:2;Marketplace.Grains.PaymentActor:6:1;
10055,11/09/2023 00:50:56,3416:Tasty Wooden Salad:10:7569:3:0;,10055,Dillon,Schaefer,966 Kerluke Green,Money Market Account,23.10.2024,Franz Stiedemann,5460-7858-0767-0862,201,Lake Mariettaton,0,Cameroon,CREDIT_CARD,Washington,42446-7013,Marketplace.Grains.StockActor:24:3;Marketplace.Grains.OrderActor:7:2;Marketplace.Grains.PaymentActor:7:1;
10056,11/09/2023 00:50:56,9457:Handcrafted Cotton Chair:3:4314:4:0;,10056,Marta,Heller,701 Elbert Mill,Savings Account,26.09.2024,Shane Herman,6706643854772488895,522,Nicholasfort,0,Indonesia,CREDIT_CARD,Nebraska,04230-7075,Marketplace.Grains.StockActor:49:3;Marketplace.Grains.OrderActor:8:2;Marketplace.Grains.PaymentActor:8:1;
10057,11/09/2023 00:50:56,2767:Awesome Steel Bacon:4:3775:1:0;,10057,Demetrius,Hyatt,4940 Granville Ways,Credit Card Account,05.06.2024,Jack Emard,6383-6430-3473-4799,133,South Bradlyhaven,0,Switzerland,CREDIT_CARD,Nevada,95042,Marketplace.Grains.StockActor:15:3;Marketplace.Grains.OrderActor:9:2;Marketplace.Grains.PaymentActor:9:1;
10058,11/09/2023 00:50:56,2314:Fantastic Wooden Chips:3:2911:5:0;,10058,Alexandria,Koch,765 Ova Isle,Personal Loan Account,14.06.2024,Jeremy Okuneva,6706240623580756,857,Jodieberg,0,Afghanistan,CREDIT_CARD,California,38820-1241,Marketplace.Grains.StockActor:10:3;Marketplace.Grains.OrderActor:10:2;Marketplace.Grains.PaymentActor:10:1;
10059,11/09/2023 00:50:56,5995:Fantastic Fresh Salad:9:7739:2:0;,10059,Tristian,Wolff,980 Walsh Mews,Home Loan Account,04.08.2024,Emerson Parisian,676195474483231287,334,East Parker,0,Christmas Island,CREDIT_CARD,Tennessee,55843-7483,Marketplace.Grains.StockActor:43:3;Marketplace.Grains.OrderActor:11:2;Marketplace.Grains.PaymentActor:11:1;
10060,11/09/2023 00:50:56,136:Practical Steel Keyboard:10:5109:2:0;,10060,Reed,Boehm,96161 Ed Fields,Savings Account,08.12.2023,Raphael Ryan,3048-470451-9487,359,New Delphaland,0,Cameroon,CREDIT_CARD,Washington,46170-4536,Marketplace.Grains.StockActor:8:3;Marketplace.Grains.OrderActor:12:2;Marketplace.Grains.PaymentActor:12:1;
10061,11/09/2023 00:50:56,9813:Handcrafted Steel Chair:9:7736:1:0;,10061,Orion,Kassulke,729 Lorenz Mall,Personal Loan Account,23.03.2024,Zakary Heller,6771-8910-5831-4192,019,Runtetown,0,Singapore,CREDIT_CARD,Rhode Island,08091,Marketplace.Grains.StockActor:21:3;Marketplace.Grains.OrderActor:13:2;Marketplace.Grains.PaymentActor:13:1;
10062,11/09/2023 00:50:56,9990:Refined Fresh Shirt:9:1017:3:0;,10062,Monica,Grimes,525 Schimmel Garden,Checking Account,20.04.2024,Gaylord Daugherty,3017-649038-4619,455,Lake Cydneyville,0,Guam,CREDIT_CARD,Indiana,08950-0687,Marketplace.Grains.StockActor:6:3;Marketplace.Grains.OrderActor:14:2;Marketplace.Grains.PaymentActor:14:1;
10063,11/09/2023 00:50:56,8142:Tasty Cotton Gloves:7:7723:1:0;,10063,Logan,Kuhn,728 Adams Crest,Personal Loan Account,11.01.2024,Una Mraz,4845-0276-8388-7065,305,West Margie,0,Montserrat,CREDIT_CARD,Arkansas,04028,Marketplace.Grains.StockActor:14:3;Marketplace.Grains.OrderActor:15:2;Marketplace.Grains.PaymentActor:15:1;
10064,11/09/2023 00:50:56,9428:Handcrafted Rubber Table:2:4467:0:0;,10064,Mia,Willms,75047 Bernard Well,Savings Account,04.10.2024,Ansley Auer,6771325305737474826,930,South Hellentown,0,Georgia,CREDIT_CARD,New Hampshire,28073,Marketplace.Grains.StockActor:20:3;Marketplace.Grains.OrderActor:16:2;Marketplace.Grains.PaymentActor:16:1;
10065,11/09/2023 00:50:56,3267:Tasty Fresh Car:9:6336:1:0;,10065,Mateo,VonRueden,0336 Corwin Square,Home Loan Account,12.08.2024,Meaghan Daugherty,6393-6582-2771-3994,053,South Elvera,0,Angola,CREDIT_CARD,Louisiana,71949,Marketplace.Grains.StockActor:3:3;Marketplace.Grains.OrderActor:17:2;Marketplace.Grains.PaymentActor:17:1;
10066,11/09/2023 00:50:56,2177:Handmade Cotton Mouse:5:8270:2:0;,10066,Marion,Veum,2135 Cummerata Brooks,Savings Account,13.06.2024,Erna Greenholt,6372-0897-5619-0765,235,North Sydneeton,0,Antarctica (the territory South of 60 deg S),CREDIT_CARD,New Hampshire,92315,Marketplace.Grains.StockActor:1:3;Marketplace.Grains.OrderActor:18:2;Marketplace.Grains.PaymentActor:18:1;
10067,11/09/2023 00:50:56,3021:Generic Cotton Salad:9:6495:0:0;,10067,Maximo,Swaniawski,2914 Madison Islands,Home Loan Account,07.09.2024,Damon Runte,6397-4250-7507-4614,812,New Davidfort,0,Solomon Islands,CREDIT_CARD,Connecticut,67664,Marketplace.Grains.StockActor:13:3;Marketplace.Grains.OrderActor:19:2;Marketplace.Grains.PaymentActor:19:1;
10068,11/09/2023 00:50:56,6837:Generic Frozen Chicken:6:6958:1:0;,10068,Cara,Walker,7665 Lang Lock,Credit Card Account,18.02.2024,Lionel Toy,6396-9776-1510-8717,580,Parisianside,0,Guyana,CREDIT_CARD,Hawaii,34609-3565,Marketplace.Grains.StockActor:53:3;Marketplace.Grains.OrderActor:20:2;Marketplace.Grains.PaymentActor:20:1;
10069,11/09/2023 00:50:56,7240:Handmade Concrete Keyboard:5:2853:5:0;,10069,Rose,Kihn,27685 Prohaska Parkway,Home Loan Account,14.11.2023,Lavada Cummings,6759-2278-6717-3840,827,Zemlakland,0,Chile,CREDIT_CARD,Wyoming,07924-0104,Marketplace.Grains.StockActor:8:3;Marketplace.Grains.OrderActor:21:2;Marketplace.Grains.PaymentActor:21:1;
