OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
2029,11/09/2023 00:50:34,2299:Ergonomic Metal Keyboard:2:7451:4:0;,2029,Stephan,O'Reilly,3844 Breanne Underpass,Money Market Account,27.02.2024,Rosella Gibson,3695-733678-3252,843,New Pietroton,0,Burkina Faso,CREDIT_CARD,Colorado,36891,Marketplace.Grains.StockActor:59:3;Marketplace.Grains.OrderActor:45:2;Marketplace.Grains.PaymentActor:45:1;
2030,11/09/2023 00:50:34,1792:Handmade Rubber Pants:4:5835:4:0;,2030,Justen,Dicki,47035 Ritchie Ridges,Credit Card Account,05.05.2024,Ida Christiansen,6759-1193-7942-3792-291,762,Port Sabrinamouth,0,Brunei Darussalam,CREDIT_CARD,Colorado,75774-0368,Marketplace.Grains.StockActor:0:3;Marketplace.Grains.OrderActor:46:2;Marketplace.Grains.PaymentActor:46:1;
2031,11/09/2023 00:50:34,241:Handcrafted Concrete Bike:7:5555:0:0;,2031,Dejah,Schiller,186 Cordia Summit,Credit Card Account,09.02.2024,Syble Zieme,3045-098690-6049,941,Cronatown,0,Chile,CREDIT_CARD,Maine,52016-9970,Marketplace.Grains.StockActor:49:3;Marketplace.Grains.OrderActor:47:2;Marketplace.Grains.PaymentActor:47:1;
2032,11/09/2023 00:50:34,4743:Tasty Metal Bike:9:9913:2:0;,2032,Nels,Raynor,4011 Vena Locks,Home Loan Account,30.11.2023,Gregg Blick,6376-5452-7248-6926,680,Lake Terrellbury,0,Oman,CREDIT_CARD,Arkansas,24296-9375,Marketplace.Grains.StockActor:7:3;Marketplace.Grains.OrderActor:48:2;Marketplace.Grains.PaymentActor:48:1;
2033,11/09/2023 00:50:34,1467:Gorgeous Cotton Bike:6:4380:3:0;,2033,Laisha,Farrell,341 Oceane Roads,Credit Card Account,18.07.2024,Ruthe Hand,6771897967353998962,352,Grimeston,0,Faroe Islands,CREDIT_CARD,Louisiana,93293-1863,Marketplace.Grains.StockActor:59:3;Marketplace.Grains.OrderActor:49:2;Marketplace.Grains.PaymentActor:49:1;
2034,11/09/2023 00:50:34,6604:Incredible Plastic Shoes:7:6667:2:0;,2034,Tia,Kuphal,8428 Grimes Crossing,Investment Account,12.11.2023,Reece Davis,6011-8774-6311-7353,829,Concepcionville,0,Benin,CREDIT_CARD,Tennessee,28877-8902,Marketplace.Grains.StockActor:12:3;Marketplace.Grains.OrderActor:50:2;Marketplace.Grains.PaymentActor:50:1;
2035,11/09/2023 00:50:34,4362:Refined Wooden Sausages:10:101:4:0;,2035,Davon,Cartwright,9565 Lind Burg,Credit Card Account,22.07.2024,Loy Harris,6011-4618-5888-1434,262,Dimitriland,0,Morocco,CREDIT_CARD,Tennessee,40002,Marketplace.Grains.StockActor:10:3;Marketplace.Grains.OrderActor:51:2;Marketplace.Grains.PaymentActor:51:1;
2036,11/09/2023 00:50:34,2587:Generic Fresh Ball:6:8730:5:0;,2036,Price,Johns,28949 Rempel Isle,Auto Loan Account,20.02.2024,Jamir Rodriguez,5018720166661722384,755,Altheaburgh,0,Botswana,CREDIT_CARD,Minnesota,66595-5393,Marketplace.Grains.StockActor:27:3;Marketplace.Grains.OrderActor:52:2;Marketplace.Grains.PaymentActor:52:1;
2037,11/09/2023 00:50:34,921:Unbranded Rubber Chips:2:7995:3:0;,2037,Garrison,Lubowitz,586 Reina Inlet,Checking Account,25.07.2024,Abe Wolf,6304290482636921040,951,West Cecil,0,Pakistan,CREDIT_CARD,Illinois,75325,Marketplace.Grains.StockActor:25:3;Marketplace.Grains.OrderActor:53:2;Marketplace.Grains.PaymentActor:53:1;
2038,11/09/2023 00:50:34,8195:Ergonomic Frozen Sausages:4:2829:5:0;,2038,Trevion,Pfeffer,473 Samantha Haven,Auto Loan Account,15.11.2023,Ed Senger,6767-8804-7015-1004-03,976,Ginoport,0,Congo,CREDIT_CARD,Illinois,19175-1932,Marketplace.Grains.StockActor:3:3;Marketplace.Grains.OrderActor:54:2;Marketplace.Grains.PaymentActor:54:1;
2039,11/09/2023 00:50:34,5280:Awesome Metal Keyboard:8:7367:2:0;,2039,Myron,Will,470 Simonis Lodge,Investment Account,01.02.2024,Bennett Gerhold,3628-538959-4438,100,South Ernesto,0,Liechtenstein,CREDIT_CARD,Idaho,83453,Marketplace.Grains.StockActor:32:3;Marketplace.Grains.OrderActor:55:2;Marketplace.Grains.PaymentActor:55:1;
2040,11/09/2023 00:50:34,1707:Handmade Plastic Chair:10:1143:0:0;,2040,Corine,Kilback,67065 Letha Coves,Checking Account,07.04.2024,Princess Funk,3528-5558-3056-9745,351,Lake Jamisonshire,0,Taiwan,CREDIT_CARD,Idaho,23350-8010,Marketplace.Grains.StockActor:43:3;Marketplace.Grains.OrderActor:56:2;Marketplace.Grains.PaymentActor:56:1;
2041,11/09/2023 00:50:34,846:Handmade Steel Keyboard:10:2692:4:0;,2041,Susanna,Jakubowski,79401 Alysson Mall,Investment Account,29.02.2024,Celestino Champlin,630436347577258349,775,Dudleybury,0,Jordan,CREDIT_CARD,South Carolina,71023-5405,Marketplace.Grains.StockActor:14:3;Marketplace.Grains.OrderActor:57:2;Marketplace.Grains.PaymentActor:57:1;
2042,11/09/2023 00:50:34,6484:Incredible Granite Keyboard:10:958:2:0;,2042,Oceane,Larkin,563 Ward Isle,Money Market Account,04.05.2024,Leanne Beier,3773-970870-58660,309,New Celine,0,Paraguay,CREDIT_CARD,Colorado,09661,Marketplace.Grains.StockActor:20:3;Marketplace.Grains.OrderActor:58:2;Marketplace.Grains.PaymentActor:58:1;
2043,11/09/2023 00:50:34,2444:Handcrafted Wooden Keyboard:4:32:1:0;,2043,Lauryn,Gorczany,100 Helene Corners,Savings Account,08.04.2024,Leopoldo Connelly,6759-6983-5386-3807-173,898,Catherineborough,0,Aruba,CREDIT_CARD,Michigan,00411-1792,Marketplace.Grains.StockActor:12:3;Marketplace.Grains.OrderActor:59:2;Marketplace.Grains.PaymentActor:59:1;
2044,11/09/2023 00:50:34,1016:Unbranded Wooden Chicken:4:8298:1:0;,2044,Kiara,Lowe,888 Konopelski Dale,Credit Card Account,10.06.2024,Aida Vandervort,6767-9452-5697-8772,182,New Matildamouth,0,Cook Islands,CREDIT_CARD,Alaska,15094,Marketplace.Grains.StockActor:56:3;Marketplace.Grains.OrderActor:60:2;Marketplace.Grains.PaymentActor:60:1;
2045,11/09/2023 00:50:34,8655:Small Concrete Bacon:2:7791:5:0;,2045,Logan,Wiegand,887 Kuhn Mountains,Home Loan Account,29.11.2023,Jaclyn Harvey,4833794792275,411,Predovicport,0,Cote d'Ivoire,CREDIT_CARD,Mississippi,25532,Marketplace.Grains.StockActor:15:3;Marketplace.Grains.OrderActor:61:2;Marketplace.Grains.PaymentActor:61:1;
2046,11/09/2023 00:50:34,2045:Gorgeous Wooden Chips:7:4629:1:0;,2046,Bartholome,Pagac,934 Carissa Haven,Auto Loan Account,02.08.2024,Kadin Bogisich,6759-2183-0529-9777-09,900,West Adonis,0,Comoros,CREDIT_CARD,Kansas,42375,Marketplace.Grains.StockActor:61:3;Marketplace.Grains.OrderActor:62:2;Marketplace.Grains.PaymentActor:62:1;
2047,11/09/2023 00:50:34,3388:Licensed Rubber Pants:6:5737:1:0;,2047,Uriah,Walsh,4249 Veum Terrace,Credit Card Account,12.05.2024,Hassie Goldner,6759-1906-6167-7426,793,New Tarastad,0,Chile,CREDIT_CARD,Rhode Island,00766-1262,Marketplace.Grains.StockActor:60:3;Marketplace.Grains.OrderActor:63:2;Marketplace.Grains.PaymentActor:63:1;
2048,11/09/2023 00:50:34,3162:Handmade Rubber Pizza:9:605:3:0;,2048,Dorothea,Hilpert,1206 Hayes Prairie,Savings Account,06.06.2024,Cale Wolff,5134-0859-6619-3020,136,South Elijah,0,Iran,CREDIT_CARD,New York,60056-4353,Marketplace.Grains.StockActor:26:3;Marketplace.Grains.OrderActor:0:2;Marketplace.Grains.PaymentActor:0:1;
2049,11/09/2023 00:50:34,1243:Handcrafted Granite Ball:2:581:5:0;,2049,Andres,Flatley,75090 Bode Ford,Money Market Account,23.06.2024,Jack Lehner,5443-2382-0977-6723,098,Lake Florida,0,Algeria,CREDIT_CARD,Idaho,21462-7190,Marketplace.Grains.StockActor:27:3;Marketplace.Grains.OrderActor:1:2;Marketplace.Grains.PaymentActor:1:1;
2050,11/09/2023 00:50:34,3124:Unbranded Rubber Towels:3:4495:5:0;,2050,Bonnie,Cole,96594 Roob Ramp,Auto Loan Account,25.09.2024,Garth Boyle,3724-134041-61080,713,Willland,0,Guernsey,CREDIT_CARD,Maryland,96466,Marketplace.Grains.StockActor:52:3;Marketplace.Grains.OrderActor:2:2;Marketplace.Grains.PaymentActor:2:1;
2051,11/09/2023 00:50:34,7099:Handmade Rubber Soap:1:2780:1:0;,2051,Clarissa,Murphy,2109 Weimann Views,Credit Card Account,08.12.2023,Freddie Fritsch,589356712384356483,894,North Freddy,0,French Guiana,CREDIT_CARD,Illinois,06830-0998,Marketplace.Grains.StockActor:59:3;Marketplace.Grains.OrderActor:3:2;Marketplace.Grains.PaymentActor:3:1;
2052,11/09/2023 00:50:34,9216:Handcrafted Rubber Fish:7:9337:3:0;,2052,Kasey,Ernser,6292 Linnie Spurs,Savings Account,18.01.2024,Rodolfo Murphy,3528-5976-2543-5328,674,Rohanstad,0,Saint Helena,CREDIT_CARD,New Jersey,38185-5074,Marketplace.Grains.StockActor:0:3;Marketplace.Grains.OrderActor:4:2;Marketplace.Grains.PaymentActor:4:1;
2053,11/09/2023 00:50:34,7148:Handmade Steel Hat:7:6261:2:0;,2053,Gertrude,Brekke,11806 Blake Shores,Savings Account,10.10.2024,Rhea Stoltenberg,6759-2552-0772-8460,624,Madiebury,0,Malta,CREDIT_CARD,Indiana,66332-9654,Marketplace.Grains.StockActor:44:3;Marketplace.Grains.OrderActor:5:2;Marketplace.Grains.PaymentActor:5:1;
2054,11/09/2023 00:50:34,3019:Practical Fresh Shirt:6:2155:1:0;,2054,Jaime,Krajcik,6277 Halvorson Track,Money Market Account,12.11.2023,Calista Emard,6759-0140-3971-7406-224,780,South Esteban,0,Seychelles,CREDIT_CARD,North Dakota,54451,Marketplace.Grains.StockActor:11:3;Marketplace.Grains.OrderActor:6:2;Marketplace.Grains.PaymentActor:6:1;
2055,11/09/2023 00:50:34,3267:Tasty Fresh Car:7:6336:1:0;,2055,Alva,Abbott,56194 Elian Village,Credit Card Account,09.03.2024,Alicia O'Connell,6767-0913-1663-8051-829,180,Lake Laynemouth,0,Iraq,CREDIT_CARD,Delaware,52375-1953,Marketplace.Grains.StockActor:3:3;Marketplace.Grains.OrderActor:7:2;Marketplace.Grains.PaymentActor:7:1;
2056,11/09/2023 00:50:34,369:Gorgeous Granite Cheese:2:3518:3:0;,2056,Cassandre,Kulas,55030 Fadel Land,Savings Account,04.09.2024,Mazie Beer,4792-6099-3570-2920,927,Chynafort,0,Croatia,CREDIT_CARD,Illinois,19163-9748,Marketplace.Grains.StockActor:49:3;Marketplace.Grains.OrderActor:8:2;Marketplace.Grains.PaymentActor:8:1;
2057,11/09/2023 00:50:34,7128:Sleek Cotton Mouse:4:134:1:0;,2057,Missouri,Conroy,05491 Rocky Cliff,Auto Loan Account,18.07.2024,Derek Kuhlman,5018-7350-2996-9441,911,East Maria,0,Heard Island and McDonald Islands,CREDIT_CARD,Vermont,83346,Marketplace.Grains.StockActor:24:3;Marketplace.Grains.OrderActor:9:2;Marketplace.Grains.PaymentActor:9:1;
2058,11/09/2023 00:50:34,9981:Tasty Wooden Sausages:4:6402:3:0;,2058,Peggie,Schamberger,70483 Heaney Extension,Checking Account,01.12.2023,Jimmy Rolfson,6399-7735-9521-9674,227,Hermanville,0,Cote d'Ivoire,CREDIT_CARD,North Dakota,17184,Marketplace.Grains.StockActor:61:3;Marketplace.Grains.OrderActor:10:2;Marketplace.Grains.PaymentActor:10:1;
2059,11/09/2023 00:50:34,6259:Handmade Granite Hat:5:9228:4:0;,2059,Brenda,Mills,7682 Hoppe Centers,Home Loan Account,15.06.2024,Noel O'Keefe,5435-3178-0502-2714,432,South Ava,0,Peru,CREDIT_CARD,Oregon,04130-7988,Marketplace.Grains.StockActor:51:3;Marketplace.Grains.OrderActor:11:2;Marketplace.Grains.PaymentActor:11:1;
2060,11/09/2023 00:50:34,7156:Fantastic Fresh Chips:3:8385:3:0;,2060,Jason,Fritsch,6175 Grace Brook,Checking Account,17.03.2024,Bridgette Howell,3431-911983-41664,950,Hoegerhaven,0,Grenada,CREDIT_CARD,Tennessee,81800-7338,Marketplace.Grains.StockActor:52:3;Marketplace.Grains.OrderActor:12:2;Marketplace.Grains.PaymentActor:12:1;
2061,11/09/2023 00:50:34,6139:Refined Cotton Tuna:2:682:2:0;,2061,Megane,Kovacek,698 Johns Lane,Auto Loan Account,20.12.2023,Lilliana Auer,6382-9566-3711-8538,667,Port Percivalchester,0,Ghana,CREDIT_CARD,Louisiana,71136,Marketplace.Grains.StockActor:59:3;Marketplace.Grains.OrderActor:13:2;Marketplace.Grains.PaymentActor:13:1;
2062,11/09/2023 00:50:34,6481:Handmade Granite Chips:5:2585:2:0;,2062,Benny,Kuhlman,539 Stephanie Ford,Savings Account,26.09.2024,Sheila Hickle,6767-7744-2148-3259-800,667,North Kadenstad,0,Burundi,CREDIT_CARD,Wisconsin,25556-4790,Marketplace.Grains.StockActor:17:3;Marketplace.Grains.OrderActor:14:2;Marketplace.Grains.PaymentActor:14:1;
2063,11/09/2023 00:50:34,868:Incredible Frozen Pizza:8:4389:5:0;,2063,Bo,Goldner,42649 Martin Junction,Savings Account,23.12.2023,Felicia Cassin,4772-2297-3342-0643,888,Berniertown,0,Lao People's Democratic Republic,CREDIT_CARD,Idaho,71644-5390,Marketplace.Grains.StockActor:36:3;Marketplace.Grains.OrderActor:15:2;Marketplace.Grains.PaymentActor:15:1;
2064,11/09/2023 00:50:34,115:Small Wooden Chicken:7:5733:0:0;,2064,Therese,Leffler,420 Pauline Ferry,Checking Account,18.01.2024,Dalton Dicki,6759-9814-9982-1750,894,Chrisborough,0,Falkland Islands (Malvinas),CREDIT_CARD,Delaware,70273-4382,Marketplace.Grains.StockActor:51:3;Marketplace.Grains.OrderActor:16:2;Marketplace.Grains.PaymentActor:16:1;
2065,11/09/2023 00:50:34,9824:Tasty Rubber Car:5:1169:1:0;,2065,Genoveva,Heaney,61715 Kub Crossroad,Investment Account,12.10.2024,Florian Wuckert,3404-240896-25892,555,West Devyn,0,Vanuatu,CREDIT_CARD,Kentucky,14884-9780,Marketplace.Grains.StockActor:32:3;Marketplace.Grains.OrderActor:17:2;Marketplace.Grains.PaymentActor:17:1;
2066,11/09/2023 00:50:34,4110:Licensed Metal Pizza:3:6989:3:0;,2066,Kennedi,Runolfsdottir,9528 Heaney Cliff,Personal Loan Account,07.04.2024,Duane Marks,4726-2853-9517-3398,292,South Brain,0,El Salvador,CREDIT_CARD,Kentucky,60880-8227,Marketplace.Grains.StockActor:14:3;Marketplace.Grains.OrderActor:18:2;Marketplace.Grains.PaymentActor:18:1;
2067,11/09/2023 00:50:34,7156:Fantastic Fresh Chips:8:8385:3:0;,2067,Edward,Yundt,140 Ludwig Parkways,Checking Account,07.04.2024,Alessandra Kuhn,6771652599600460481,945,Quitzonview,0,Seychelles,CREDIT_CARD,Louisiana,73437-8644,Marketplace.Grains.StockActor:52:3;Marketplace.Grains.OrderActor:19:2;Marketplace.Grains.PaymentActor:19:1;
2068,11/09/2023 00:50:34,8730:Generic Rubber Keyboard:4:1862:5:0;,2068,Monica,Hilpert,46524 Von Point,Auto Loan Account,02.09.2024,Ubaldo Wolff,6759-4859-7705-0648-13,612,West Ruthieside,0,Finland,CREDIT_CARD,Connecticut,12962,Marketplace.Grains.StockActor:26:3;Marketplace.Grains.OrderActor:20:2;Marketplace.Grains.PaymentActor:20:1;
