OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
12037,11/09/2023 00:51:01,789:Handmade Metal Hat:4:8221:3:0;,12037,Easton,O'Kon,84420 Royce Lake,Auto Loan Account,07.12.2023,Laurence Conroy,677147950995136228,282,North Jamesonhaven,0,Kiribati,CREDIT_CARD,Georgia,69900,Marketplace.Grains.Extended.OrderActorExt:5:2;Marketplace.Grains.Extended.PaymentActorExt:5:1;Marketplace.Grains.Extended.StockActorExt:21:3;
12038,11/09/2023 00:51:01,5894:Fantastic Plastic Computer:8:4688:1:0;,12038,Luciano,Hyatt,6388 Lonny Fork,Auto Loan Account,04.01.2024,Lizzie Schoen,6759-1907-4933-1020,620,Parisianfurt,0,Wallis and Futuna,CREDIT_CARD,Indiana,78334,Marketplace.Grains.Extended.OrderActorExt:6:2;Marketplace.Grains.Extended.PaymentActorExt:6:1;Marketplace.Grains.Extended.StockActorExt:6:3;
12039,11/09/2023 00:51:02,5385:Gorgeous Cotton Towels:6:7966:5:0;,12039,Mercedes,O'Connell,251 Jakayla Lock,Money Market Account,21.08.2024,Kody Stokes,6771-8918-0472-9917,924,Lake Rosalia,0,Cuba,CREDIT_CARD,Mississippi,04219,Marketplace.Grains.Extended.OrderActorExt:7:2;Marketplace.Grains.Extended.PaymentActorExt:7:1;Marketplace.Grains.Extended.StockActorExt:9:3;
12040,11/09/2023 00:51:02,8354:Sleek Fresh Chair:8:7277:0:0;,12040,Garnet,Jacobs,0495 Kade Light,Investment Account,17.06.2024,Dorthy Bins,6706441021081722562,450,Karinastad,0,Guadeloupe,CREDIT_CARD,Michigan,71662-8039,Marketplace.Grains.Extended.OrderActorExt:8:2;Marketplace.Grains.Extended.PaymentActorExt:8:1;Marketplace.Grains.Extended.StockActorExt:34:3;
12041,11/09/2023 00:51:02,6270:Incredible Fresh Ball:6:9653:5:0;,12041,Dario,Littel,2495 Gutmann Branch,Checking Account,12.08.2024,Felicity Shanahan,3528-1346-0810-2947,110,Bartellburgh,0,Yemen,CREDIT_CARD,Montana,20602-7054,Marketplace.Grains.Extended.OrderActorExt:9:2;Marketplace.Grains.Extended.PaymentActorExt:9:1;Marketplace.Grains.Extended.StockActorExt:62:3;
12042,11/09/2023 00:51:02,6935:Small Concrete Shirt:3:6869:4:0;,12042,Chester,DuBuque,410 Little Extensions,Home Loan Account,10.09.2024,Brown Weber,6759-2755-4316-0400,526,North Nicostad,0,Lithuania,CREDIT_CARD,Louisiana,14627-6172,Marketplace.Grains.Extended.OrderActorExt:10:2;Marketplace.Grains.Extended.PaymentActorExt:10:1;Marketplace.Grains.Extended.StockActorExt:23:3;
12043,11/09/2023 00:51:02,7331:Tasty Fresh Chicken:9:4482:0:0;,12043,Una,Hilll,77436 Purdy Estates,Auto Loan Account,17.06.2024,Wilfredo Jacobs,4415-0383-9181-0679,338,New Taya,0,Palestinian Territory,CREDIT_CARD,Virginia,94698,Marketplace.Grains.Extended.OrderActorExt:11:2;Marketplace.Grains.Extended.PaymentActorExt:11:1;Marketplace.Grains.Extended.StockActorExt:35:3;
12044,11/09/2023 00:51:02,3375:Handcrafted Cotton Chips:9:5633:1:0;,12044,Dena,Howell,7872 Welch Square,Money Market Account,21.02.2024,Alda Jacobs,3025-712280-8249,885,Bergehaven,0,Jamaica,CREDIT_CARD,North Dakota,93594-5509,Marketplace.Grains.Extended.OrderActorExt:12:2;Marketplace.Grains.Extended.PaymentActorExt:12:1;Marketplace.Grains.Extended.StockActorExt:47:3;
12045,11/09/2023 00:51:02,857:Unbranded Frozen Sausages:2:5527:3:0;,12045,Deshaun,Zemlak,12689 Hoppe Inlet,Savings Account,23.10.2024,Turner Schultz,3576-1818-9070-9880,692,South Octavia,0,Qatar,CREDIT_CARD,Connecticut,87249-5967,Marketplace.Grains.Extended.OrderActorExt:13:2;Marketplace.Grains.Extended.PaymentActorExt:13:1;Marketplace.Grains.Extended.StockActorExt:25:3;
12046,11/09/2023 00:51:02,3698:Fantastic Soft Pizza:10:1439:3:0;,12046,Jared,Shields,214 Celestino Courts,Savings Account,16.08.2024,Johnathan Cremin,3574-0189-6661-8219,654,Rafaelport,0,Barbados,CREDIT_CARD,South Carolina,31848,Marketplace.Grains.Extended.OrderActorExt:14:2;Marketplace.Grains.Extended.PaymentActorExt:14:1;Marketplace.Grains.Extended.StockActorExt:50:3;
12047,11/09/2023 00:51:02,8879:Gorgeous Concrete Pizza:5:1708:1:0;,12047,Deondre,Rodriguez,99028 Fritsch Shoals,Money Market Account,26.01.2024,Franz Dare,6759-8868-8614-5897,482,Emiliomouth,0,Uruguay,CREDIT_CARD,Indiana,50978-7439,Marketplace.Grains.Extended.OrderActorExt:15:2;Marketplace.Grains.Extended.PaymentActorExt:15:1;Marketplace.Grains.Extended.StockActorExt:47:3;
12048,11/09/2023 00:51:02,7464:Rustic Wooden Car:10:7323:5:0;,12048,Kiley,Ward,51297 Jacobs Wells,Credit Card Account,20.05.2024,Willard Cummerata,3634-990345-7074,481,South Eliane,0,India,CREDIT_CARD,Alaska,56461-7390,Marketplace.Grains.Extended.OrderActorExt:16:2;Marketplace.Grains.Extended.PaymentActorExt:16:1;Marketplace.Grains.Extended.StockActorExt:40:3;
12049,11/09/2023 00:51:02,7141:Intelligent Cotton Chips:8:6609:5:0;,12049,Carmelo,Yundt,79752 Brady Ranch,Home Loan Account,16.02.2024,Clinton Stiedemann,3547-0358-2737-9884,605,North Othoport,0,Botswana,CREDIT_CARD,Georgia,08958,Marketplace.Grains.Extended.OrderActorExt:17:2;Marketplace.Grains.Extended.PaymentActorExt:17:1;Marketplace.Grains.Extended.StockActorExt:37:3;
12050,11/09/2023 00:51:02,8364:Generic Fresh Ball:3:3892:0:0;,12050,Shea,Jerde,21259 Wyman Meadow,Home Loan Account,11.08.2024,Maynard Watsica,63044665555819107237,772,East Miguel,0,Armenia,CREDIT_CARD,Michigan,98782,Marketplace.Grains.Extended.OrderActorExt:18:2;Marketplace.Grains.Extended.PaymentActorExt:18:1;Marketplace.Grains.Extended.StockActorExt:44:3;
12051,11/09/2023 00:51:02,2166:Sleek Fresh Shoes:7:5277:4:0;,12051,Hertha,Boyer,54841 Elena Roads,Checking Account,24.09.2024,Trevion Halvorson,6759-1254-6605-3753,771,Trompfurt,0,Ireland,CREDIT_CARD,Alabama,92263,Marketplace.Grains.Extended.OrderActorExt:19:2;Marketplace.Grains.Extended.PaymentActorExt:19:1;Marketplace.Grains.Extended.StockActorExt:54:3;
12052,11/09/2023 00:51:02,2284:Handmade Steel Tuna:5:2256:4:0;,12052,Mackenzie,Koch,262 Nelda Mission,Checking Account,26.04.2024,Emory Gorczany,3631-831377-2562,598,Skilesport,0,Heard Island and McDonald Islands,CREDIT_CARD,Mississippi,27234,Marketplace.Grains.Extended.OrderActorExt:20:2;Marketplace.Grains.Extended.PaymentActorExt:20:1;Marketplace.Grains.Extended.StockActorExt:44:3;
12053,11/09/2023 00:51:02,3719:Rustic Frozen Shoes:5:7223:1:0;,12053,Annabell,Armstrong,5668 Marcos Walks,Investment Account,07.09.2024,Chet Bartoletti,6759460798379240,256,East Lunaberg,0,Bermuda,CREDIT_CARD,Wisconsin,26762,Marketplace.Grains.Extended.OrderActorExt:21:2;Marketplace.Grains.Extended.PaymentActorExt:21:1;Marketplace.Grains.Extended.StockActorExt:7:3;
12054,11/09/2023 00:51:02,6192:Handcrafted Plastic Cheese:1:3353:2:0;,12054,Dixie,Monahan,110 Amara Ranch,Investment Account,10.03.2024,Eleonore Schmidt,4000448340386,754,Port Lavonside,0,Cambodia,CREDIT_CARD,Texas,61572,Marketplace.Grains.Extended.OrderActorExt:22:2;Marketplace.Grains.Extended.PaymentActorExt:22:1;Marketplace.Grains.Extended.StockActorExt:48:3;
12055,11/09/2023 00:51:02,5306:Gorgeous Metal Keyboard:5:3275:4:0;,12055,Bertram,Lemke,42800 Shanny Burg,Credit Card Account,22.10.2024,Tristin Jast,6767-5900-0620-3327,949,North Darrellshire,0,Liberia,CREDIT_CARD,Florida,16171-4962,Marketplace.Grains.Extended.OrderActorExt:23:2;Marketplace.Grains.Extended.PaymentActorExt:23:1;Marketplace.Grains.Extended.StockActorExt:58:3;
12056,11/09/2023 00:51:02,9414:Licensed Frozen Gloves:2:7232:4:0;,12056,Adalberto,Abbott,5948 Shawna Junctions,Credit Card Account,06.05.2024,Freddy Spencer,6759-6910-2798-9876-174,537,East Rosalindaland,0,Tonga,CREDIT_CARD,Tennessee,86373,Marketplace.Grains.Extended.OrderActorExt:24:2;Marketplace.Grains.Extended.PaymentActorExt:24:1;Marketplace.Grains.Extended.StockActorExt:6:3;
12057,11/09/2023 00:51:02,317:Sleek Concrete Chicken:8:4607:1:0;,12057,Vallie,Wolf,53922 Ed Islands,Savings Account,05.09.2024,Dean Moen,4746-9539-8099-9412,037,South Vincent,0,French Polynesia,CREDIT_CARD,Oregon,20084,Marketplace.Grains.Extended.OrderActorExt:25:2;Marketplace.Grains.Extended.PaymentActorExt:25:1;Marketplace.Grains.Extended.StockActorExt:61:3;
12058,11/09/2023 00:51:02,4188:Generic Cotton Hat:2:2880:4:0;,12058,Arianna,Sanford,9419 Kelvin Junction,Checking Account,21.07.2024,Benedict Fay,6706488922709150,148,Port Cullenville,0,Bolivia,CREDIT_CARD,Ohio,76746,Marketplace.Grains.Extended.OrderActorExt:26:2;Marketplace.Grains.Extended.PaymentActorExt:26:1;Marketplace.Grains.Extended.StockActorExt:28:3;
12059,11/09/2023 00:51:02,7130:Unbranded Soft Pants:2:5378:1:0;,12059,Cicero,Denesik,978 Smitham Villages,Money Market Account,12.02.2024,Matteo Murphy,670914775764680619,811,Lake Christy,0,Jamaica,CREDIT_CARD,Maryland,80901,Marketplace.Grains.Extended.OrderActorExt:27:2;Marketplace.Grains.Extended.PaymentActorExt:27:1;Marketplace.Grains.Extended.StockActorExt:26:3;
12060,11/09/2023 00:51:02,2285:Handcrafted Wooden Sausages:10:6836:5:0;,12060,Amir,Watsica,673 Keeley Villages,Checking Account,21.03.2024,Glennie Medhurst,6392-2937-9472-3894,263,New Thomas,0,Guatemala,CREDIT_CARD,Kansas,70774,Marketplace.Grains.Extended.OrderActorExt:28:2;Marketplace.Grains.Extended.PaymentActorExt:28:1;Marketplace.Grains.Extended.StockActorExt:45:3;
12061,11/09/2023 00:51:02,3903:Incredible Rubber Cheese:1:8278:0:0;,12061,Wallace,O'Kon,806 Jaime Radial,Savings Account,16.02.2024,Brenda Bartoletti,3557-6702-3146-5791,271,Lake Cali,0,Heard Island and McDonald Islands,CREDIT_CARD,Vermont,37253-4346,Marketplace.Grains.Extended.OrderActorExt:29:2;Marketplace.Grains.Extended.PaymentActorExt:29:1;Marketplace.Grains.Extended.StockActorExt:63:3;
12062,11/09/2023 00:51:02,1187:Small Concrete Car:4:5215:3:0;,12062,Elbert,Reichert,286 Barrows Divide,Auto Loan Account,13.08.2024,Laurel Padberg,4944-0004-7690-2193,355,Walshfurt,0,Kiribati,CREDIT_CARD,Maine,60122-4400,Marketplace.Grains.Extended.OrderActorExt:30:2;Marketplace.Grains.Extended.PaymentActorExt:30:1;Marketplace.Grains.Extended.StockActorExt:35:3;
12063,11/09/2023 00:51:02,8504:Intelligent Cotton Fish:8:7868:3:0;,12063,Dustin,Nicolas,46893 Joan Run,Money Market Account,17.06.2024,Claud Schmitt,5018-3450-3868-8808,193,Durganville,0,Canada,CREDIT_CARD,Missouri,84708-6843,Marketplace.Grains.Extended.OrderActorExt:31:2;Marketplace.Grains.Extended.PaymentActorExt:31:1;Marketplace.Grains.Extended.StockActorExt:56:3;
