OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
13010,11/09/2023 00:51:04,7770:Sleek Concrete Computer:10:2944:4:0;,13010,Alexandro,Orn,22948 William Center,Investment Account,16.02.2024,Heather Torphy,6709610797627608,781,Lake Kyleberg,0,Cayman Islands,CREDIT_CARD,South Carolina,60677-0292,Marketplace.Grains.Extended.OrderActorExt:18:2;Marketplace.Grains.Extended.PaymentActorExt:18:1;Marketplace.Grains.Extended.StockActorExt:26:3;
13011,11/09/2023 00:51:04,2080:Incredible Granite Ball:10:4485:3:0;,13011,Leila,Koelpin,198 Lilyan Rapid,Home Loan Account,02.09.2024,Isaias Satterfield,3055-305681-6608,407,New Jairostad,0,Kyrgyz Republic,CREDIT_CARD,Georgia,34994,Marketplace.Grains.Extended.OrderActorExt:19:2;Marketplace.Grains.Extended.PaymentActorExt:19:1;Marketplace.Grains.Extended.StockActorExt:32:3;
13012,11/09/2023 00:51:04,7080:Practical Wooden Towels:7:9316:3:0;,13012,Jean,Schinner,71373 Adams Burg,Investment Account,10.12.2023,Maryjane DuBuque,6767-8042-9212-4880-559,857,West Alanton,0,Syrian Arab Republic,CREDIT_CARD,North Dakota,01095-6138,Marketplace.Grains.Extended.OrderActorExt:20:2;Marketplace.Grains.Extended.PaymentActorExt:20:1;Marketplace.Grains.Extended.StockActorExt:40:3;
13013,11/09/2023 00:51:04,6271:Sleek Plastic Hat:6:6779:3:0;,13013,Willis,Hickle,25591 Zboncak Parks,Checking Account,04.10.2024,Arch Nienow,6759-0596-0321-7116-24,544,Kaleighberg,0,Croatia,CREDIT_CARD,Rhode Island,01755,Marketplace.Grains.Extended.OrderActorExt:21:2;Marketplace.Grains.Extended.PaymentActorExt:21:1;Marketplace.Grains.Extended.StockActorExt:63:3;
13014,11/09/2023 00:51:04,7889:Ergonomic Cotton Sausages:7:195:0:0;,13014,Kasey,Lesch,276 Bartell Valley,Home Loan Account,28.08.2024,Kaden Streich,6304213328742514,700,Port Jesusside,0,United Kingdom,CREDIT_CARD,Montana,66064-9030,Marketplace.Grains.Extended.OrderActorExt:22:2;Marketplace.Grains.Extended.PaymentActorExt:22:1;Marketplace.Grains.Extended.StockActorExt:17:3;
13015,11/09/2023 00:51:04,3213:Unbranded Rubber Fish:7:8267:3:0;,13015,Rod,Gutkowski,63339 Dibbert Tunnel,Personal Loan Account,28.07.2024,Caleb Von,6523-1630-9220-9007,851,Mayertville,0,Montserrat,CREDIT_CARD,Montana,16631-7910,Marketplace.Grains.Extended.OrderActorExt:23:2;Marketplace.Grains.Extended.PaymentActorExt:23:1;Marketplace.Grains.Extended.StockActorExt:13:3;
13016,11/09/2023 00:51:04,7830:Awesome Plastic Chips:6:9112:3:0;,13016,Precious,Ebert,7824 Jakubowski Station,Personal Loan Account,06.09.2024,Aurelie Hirthe,6399-3900-3421-9445,336,Port Murlbury,0,Gambia,CREDIT_CARD,Washington,39280,Marketplace.Grains.Extended.OrderActorExt:24:2;Marketplace.Grains.Extended.PaymentActorExt:24:1;Marketplace.Grains.Extended.StockActorExt:22:3;
13017,11/09/2023 00:51:04,3769:Tasty Concrete Keyboard:2:3056:4:0;,13017,Dariana,Hamill,095 Aida Burg,Investment Account,02.05.2024,Allen Franecki,3479-142637-10752,438,Americabury,0,Albania,CREDIT_CARD,Wisconsin,10130-0758,Marketplace.Grains.Extended.OrderActorExt:25:2;Marketplace.Grains.Extended.PaymentActorExt:25:1;Marketplace.Grains.Extended.StockActorExt:57:3;
13018,11/09/2023 00:51:04,1449:Awesome Rubber Mouse:6:1138:4:0;,13018,Bryce,Mills,857 Ayla Causeway,Credit Card Account,22.09.2024,Marcel Ruecker,6304983250627969522,483,Kingfort,0,Estonia,CREDIT_CARD,Iowa,62778,Marketplace.Grains.Extended.OrderActorExt:26:2;Marketplace.Grains.Extended.PaymentActorExt:26:1;Marketplace.Grains.Extended.StockActorExt:41:3;
13019,11/09/2023 00:51:04,9128:Gorgeous Cotton Chicken:3:8348:0:0;,13019,Ethan,Maggio,960 Carter Mills,Savings Account,06.11.2024,Camron Raynor,6706582811150144,298,Lauraview,0,Cote d'Ivoire,CREDIT_CARD,Arizona,97989-5631,Marketplace.Grains.Extended.OrderActorExt:27:2;Marketplace.Grains.Extended.PaymentActorExt:27:1;Marketplace.Grains.Extended.StockActorExt:40:3;
13020,11/09/2023 00:51:04,2924:Generic Granite Shirt:8:7191:0:0;,13020,Lamar,Wisozk,5202 Sheridan Island,Personal Loan Account,06.11.2024,Michelle Gerhold,5893-4102-4858-9905,701,Krismouth,0,Cayman Islands,CREDIT_CARD,Delaware,28844-9064,Marketplace.Grains.Extended.OrderActorExt:28:2;Marketplace.Grains.Extended.PaymentActorExt:28:1;Marketplace.Grains.Extended.StockActorExt:44:3;
13021,11/09/2023 00:51:04,293:Fantastic Frozen Shoes:3:5526:5:0;,13021,Alene,Stark,68630 Hermann Knolls,Credit Card Account,02.07.2024,Summer Nitzsche,3455-643275-52682,972,Kulasfort,0,Tonga,CREDIT_CARD,Vermont,88799,Marketplace.Grains.Extended.OrderActorExt:29:2;Marketplace.Grains.Extended.PaymentActorExt:29:1;Marketplace.Grains.Extended.StockActorExt:37:3;
13022,11/09/2023 00:51:04,2443:Handcrafted Steel Chips:2:7664:5:0;,13022,Phyllis,Denesik,0725 Johnpaul Circle,Investment Account,10.11.2023,Magnolia Sanford,6011-0402-2199-0286,356,Margaretefort,0,Syrian Arab Republic,CREDIT_CARD,Florida,47196-7133,Marketplace.Grains.Extended.OrderActorExt:30:2;Marketplace.Grains.Extended.PaymentActorExt:30:1;Marketplace.Grains.Extended.StockActorExt:11:3;
13023,11/09/2023 00:51:04,4133:Fantastic Rubber Fish:7:9471:5:0;,13023,Oscar,Schmitt,0698 McKenzie Roads,Money Market Account,12.05.2024,Bennie Walker,6759-2131-1365-7688-09,405,North Izaiahburgh,0,Bouvet Island (Bouvetoya),CREDIT_CARD,Oregon,42802-6877,Marketplace.Grains.Extended.OrderActorExt:31:2;Marketplace.Grains.Extended.PaymentActorExt:31:1;Marketplace.Grains.Extended.StockActorExt:37:3;
13024,11/09/2023 00:51:04,507:Fantastic Cotton Fish:10:4670:4:0;,13024,Ramona,Renner,64567 Cummerata Bypass,Money Market Account,14.07.2024,Twila Ward,4818180742430,278,North Rosario,0,Antarctica (the territory South of 60 deg S),CREDIT_CARD,Utah,95562-6219,Marketplace.Grains.Extended.OrderActorExt:32:2;Marketplace.Grains.Extended.PaymentActorExt:32:1;Marketplace.Grains.Extended.StockActorExt:59:3;
13025,11/09/2023 00:51:04,6893:Licensed Granite Car:2:402:4:0;,13025,Aletha,Conroy,2453 Justen Pines,Auto Loan Account,02.11.2024,Lester Rogahn,5018-6227-3118-2697,947,Kuhlmanview,0,Cameroon,CREDIT_CARD,Maine,54599,Marketplace.Grains.Extended.OrderActorExt:33:2;Marketplace.Grains.Extended.PaymentActorExt:33:1;Marketplace.Grains.Extended.StockActorExt:45:3;
13026,11/09/2023 00:51:04,3127:Rustic Plastic Chair:9:3434:3:0;,13026,Novella,Pagac,1434 Shemar Key,Checking Account,28.04.2024,Krystel Dickinson,6377-5336-7037-8803,952,Powlowskiland,0,Belize,CREDIT_CARD,Texas,26128,Marketplace.Grains.Extended.OrderActorExt:34:2;Marketplace.Grains.Extended.PaymentActorExt:34:1;Marketplace.Grains.Extended.StockActorExt:55:3;
13027,11/09/2023 00:51:04,816:Generic Rubber Sausages:8:9833:3:0;,13027,Regan,Wiza,582 Kameron Stream,Savings Account,09.05.2024,Lonzo Koepp,6709020199903213177,172,West Albertatown,0,Algeria,CREDIT_CARD,Oregon,49938,Marketplace.Grains.Extended.OrderActorExt:35:2;Marketplace.Grains.Extended.PaymentActorExt:35:1;Marketplace.Grains.Extended.StockActorExt:48:3;
13028,11/09/2023 00:51:04,7663:Fantastic Metal Cheese:10:6343:0:0;,13028,Autumn,Dickinson,61196 Kareem Field,Savings Account,01.11.2024,Julia Predovic,6767-1867-7459-0324-756,374,New Burnicemouth,0,Solomon Islands,CREDIT_CARD,Nevada,52151-2384,Marketplace.Grains.Extended.OrderActorExt:36:2;Marketplace.Grains.Extended.PaymentActorExt:36:1;Marketplace.Grains.Extended.StockActorExt:47:3;
13029,11/09/2023 00:51:04,8118:Ergonomic Wooden Tuna:10:8489:3:0;,13029,Vincenza,Haag,576 Braun Oval,Auto Loan Account,02.05.2024,Dorothea Quigley,6554-6295-5261-2109-6400,062,North Jaylan,0,Ecuador,CREDIT_CARD,Vermont,30044,Marketplace.Grains.Extended.OrderActorExt:37:2;Marketplace.Grains.Extended.PaymentActorExt:37:1;Marketplace.Grains.Extended.StockActorExt:54:3;
13030,11/09/2023 00:51:04,499:Intelligent Soft Bike:8:1878:1:0;,13030,Nyah,Herman,1721 O'Conner Fords,Savings Account,16.11.2023,Amely Krajcik,3529-2502-3021-5276,377,West Jettbury,0,Algeria,CREDIT_CARD,Illinois,44043,Marketplace.Grains.Extended.OrderActorExt:38:2;Marketplace.Grains.Extended.PaymentActorExt:38:1;Marketplace.Grains.Extended.StockActorExt:51:3;
13031,11/09/2023 00:51:04,3657:Unbranded Concrete Shoes:10:1022:4:0;,13031,Claudia,Kirlin,4785 Katherine Isle,Savings Account,31.10.2024,Allene Wiza,4028-7111-6497-0594,006,Demetriusberg,0,Ecuador,CREDIT_CARD,Oklahoma,10750,Marketplace.Grains.Extended.OrderActorExt:39:2;Marketplace.Grains.Extended.PaymentActorExt:39:1;Marketplace.Grains.Extended.StockActorExt:9:3;
13032,11/09/2023 00:51:04,7156:Fantastic Fresh Chips:2:8385:3:0;,13032,Eloy,Nolan,48516 Crooks Lane,Credit Card Account,10.07.2024,Trevion Stracke,6759-6027-0120-1397,056,Trompmouth,0,Mayotte,CREDIT_CARD,Hawaii,02428-7475,Marketplace.Grains.Extended.OrderActorExt:40:2;Marketplace.Grains.Extended.PaymentActorExt:40:1;Marketplace.Grains.Extended.StockActorExt:52:3;
13033,11/09/2023 00:51:04,8617:Gorgeous Cotton Salad:9:3812:2:0;,13033,Tod,Muller,77761 Kareem Island,Checking Account,20.02.2024,Trevor Swaniawski,5020079049961492,416,Haagshire,0,Uzbekistan,CREDIT_CARD,Utah,21893-2137,Marketplace.Grains.Extended.OrderActorExt:41:2;Marketplace.Grains.Extended.PaymentActorExt:41:1;Marketplace.Grains.Extended.StockActorExt:41:3;
13034,11/09/2023 00:51:04,1468:Intelligent Cotton Keyboard:2:2843:0:0;,13034,Hilda,Mann,683 Cruickshank Courts,Auto Loan Account,21.01.2024,Dexter Waelchi,5427-0235-7979-3254,029,West Cliffordton,0,Nigeria,CREDIT_CARD,Missouri,55732,Marketplace.Grains.Extended.OrderActorExt:42:2;Marketplace.Grains.Extended.PaymentActorExt:42:1;Marketplace.Grains.Extended.StockActorExt:60:3;
13035,11/09/2023 00:51:04,1468:Intelligent Cotton Keyboard:3:2843:0:0;,13035,Haylie,Thiel,77845 Herzog Course,Money Market Account,20.11.2023,Adrien Douglas,3043-787485-6345,208,Marquismouth,0,Bahrain,CREDIT_CARD,Maryland,92361,Marketplace.Grains.Extended.OrderActorExt:43:2;Marketplace.Grains.Extended.PaymentActorExt:43:1;Marketplace.Grains.Extended.StockActorExt:60:3;
13036,11/09/2023 00:51:04,1113:Practical Steel Pants:10:9442:1:0;,13036,Jed,Lubowitz,3718 Herman Walk,Personal Loan Account,28.11.2023,Dessie McClure,3456-332405-51772,734,New Toney,0,Mayotte,CREDIT_CARD,New Hampshire,72322-8306,Marketplace.Grains.Extended.OrderActorExt:44:2;Marketplace.Grains.Extended.PaymentActorExt:44:1;Marketplace.Grains.Extended.StockActorExt:25:3;
13037,11/09/2023 00:51:04,123:Unbranded Concrete Cheese:8:5090:2:0;,13037,Eddie,Lehner,265 Ondricka Lakes,Investment Account,17.04.2024,Tierra Renner,6767-1198-2700-7801-70,322,Laneyton,0,Macedonia,CREDIT_CARD,Georgia,48987,Marketplace.Grains.Extended.OrderActorExt:45:2;Marketplace.Grains.Extended.PaymentActorExt:45:1;Marketplace.Grains.Extended.StockActorExt:59:3;
13038,11/09/2023 00:51:04,6296:Generic Wooden Bacon:6:8715:0:0;,13038,Madelynn,Wolff,81521 Howell Roads,Checking Account,29.01.2024,Dannie Lubowitz,6767-5583-5218-9411-05,661,North Erick,0,Heard Island and McDonald Islands,CREDIT_CARD,Texas,09401-7026,Marketplace.Grains.Extended.OrderActorExt:46:2;Marketplace.Grains.Extended.PaymentActorExt:46:1;Marketplace.Grains.Extended.StockActorExt:24:3;
13039,11/09/2023 00:51:04,3351:Licensed Metal Soap:10:8627:4:0;,13039,Brenden,Boyle,75056 Parker Dam,Auto Loan Account,25.10.2024,Zechariah Okuneva,6767-9760-6253-7502,806,Hahnside,0,Latvia,CREDIT_CARD,Rhode Island,20227,Marketplace.Grains.Extended.OrderActorExt:47:2;Marketplace.Grains.Extended.PaymentActorExt:47:1;Marketplace.Grains.Extended.StockActorExt:23:3;
13040,11/09/2023 00:51:04,882:Gorgeous Wooden Hat:7:652:3:0;,13040,Mustafa,Erdman,4865 Huels Squares,Auto Loan Account,27.10.2024,Blair Schaefer,6759-8853-4493-4884,450,South Margarett,0,Canada,CREDIT_CARD,Wyoming,70531,Marketplace.Grains.Extended.OrderActorExt:48:2;Marketplace.Grains.Extended.PaymentActorExt:48:1;Marketplace.Grains.Extended.StockActorExt:50:3;
13041,11/09/2023 00:51:04,7563:Handmade Plastic Chips:8:3328:3:0;,13041,Colin,Kessler,3460 Leann Knolls,Savings Account,29.12.2023,Marisa Christiansen,5353-0477-4422-5023,406,Wildermanfort,0,Eritrea,CREDIT_CARD,Arizona,05946-5094,Marketplace.Grains.Extended.OrderActorExt:49:2;Marketplace.Grains.Extended.PaymentActorExt:49:1;Marketplace.Grains.Extended.StockActorExt:11:3;
13042,11/09/2023 00:51:04,3813:Fantastic Soft Pizza:10:5484:2:0;,13042,Lloyd,Greenholt,419 Ethelyn Court,Checking Account,04.01.2024,Millie Huel,677171319784333454,823,North Paolobury,0,Greece,CREDIT_CARD,Nevada,80278,Marketplace.Grains.Extended.OrderActorExt:50:2;Marketplace.Grains.Extended.PaymentActorExt:50:1;Marketplace.Grains.Extended.StockActorExt:37:3;
13043,11/09/2023 00:51:04,4131:Licensed Steel Chips:8:7597:4:0;,13043,Rossie,Aufderhar,2564 Fatima Estates,Home Loan Account,17.12.2023,Matilde Schimmel,5018885860066250,021,South Maurice,0,United Kingdom,CREDIT_CARD,Montana,35755,Marketplace.Grains.Extended.OrderActorExt:51:2;Marketplace.Grains.Extended.PaymentActorExt:51:1;Marketplace.Grains.Extended.StockActorExt:35:3;
13044,11/09/2023 00:51:04,2742:Tasty Granite Chicken:9:7632:3:0;,13044,Jedidiah,Lehner,5038 Stanton River,Home Loan Account,08.12.2023,Oral Satterfield,4968-2366-2399-8509,048,Kirlinton,0,Palau,CREDIT_CARD,Wyoming,70307-1007,Marketplace.Grains.Extended.OrderActorExt:52:2;Marketplace.Grains.Extended.PaymentActorExt:52:1;Marketplace.Grains.Extended.StockActorExt:54:3;
13045,11/09/2023 00:51:04,2905:Fantastic Metal Shirt:1:5899:4:0;,13045,Loren,Wunsch,00539 Alize Extension,Money Market Account,09.12.2023,Gunnar Jones,6767-1227-4501-8897,797,North Adrianburgh,0,Nicaragua,CREDIT_CARD,Montana,82276-6551,Marketplace.Grains.Extended.OrderActorExt:53:2;Marketplace.Grains.Extended.PaymentActorExt:53:1;Marketplace.Grains.Extended.StockActorExt:25:3;
13046,11/09/2023 00:51:04,543:Refined Fresh Chair:2:7266:5:0;,13046,Dameon,Brakus,0041 Bosco Courts,Investment Account,31.01.2024,Aisha Kuhlman,6304836545608793,581,Lehnerchester,0,Slovenia,CREDIT_CARD,Wyoming,64020-7177,Marketplace.Grains.Extended.OrderActorExt:54:2;Marketplace.Grains.Extended.PaymentActorExt:54:1;Marketplace.Grains.Extended.StockActorExt:31:3;
13047,11/09/2023 00:51:04,5648:Handcrafted Rubber Sausages:1:4832:4:0;,13047,Gillian,Wiza,440 Jerald Fall,Investment Account,07.05.2024,Oma Mueller,6304864161153977,796,Port Kayley,0,Republic of Korea,CREDIT_CARD,New Hampshire,01366,Marketplace.Grains.Extended.OrderActorExt:55:2;Marketplace.Grains.Extended.PaymentActorExt:55:1;Marketplace.Grains.Extended.StockActorExt:16:3;
13048,11/09/2023 00:51:04,4266:Refined Wooden Hat:6:7962:3:0;,13048,Humberto,Breitenberg,3092 Gusikowski Mill,Credit Card Account,27.02.2024,Gretchen Miller,3469-283967-60337,532,South Saul,0,Ethiopia,CREDIT_CARD,Utah,64836-6584,Marketplace.Grains.Extended.OrderActorExt:56:2;Marketplace.Grains.Extended.PaymentActorExt:56:1;Marketplace.Grains.Extended.StockActorExt:42:3;
13049,11/09/2023 00:51:04,8114:Unbranded Granite Keyboard:2:341:4:0;,13049,Philip,Dare,49790 Toy Estate,Personal Loan Account,03.02.2024,Demarcus Hoppe,6759-2743-9048-1688,204,Stokeshaven,0,Myanmar,CREDIT_CARD,New Mexico,24163,Marketplace.Grains.Extended.OrderActorExt:57:2;Marketplace.Grains.Extended.PaymentActorExt:57:1;Marketplace.Grains.Extended.StockActorExt:50:3;
13050,11/09/2023 00:51:04,9663:Generic Wooden Table:9:2730:3:0;,13050,Ned,Lubowitz,19409 Durgan Vista,Savings Account,28.01.2024,Destiny Bergnaum,6767-4293-3856-1688-79,468,Gerlachport,0,Oman,CREDIT_CARD,New Hampshire,38906-7310,Marketplace.Grains.Extended.OrderActorExt:58:2;Marketplace.Grains.Extended.PaymentActorExt:58:1;Marketplace.Grains.Extended.StockActorExt:63:3;
13051,11/09/2023 00:51:04,3484:Generic Wooden Bacon:1:5417:2:0;,13051,Kaden,Hermann,332 Lubowitz Orchard,Personal Loan Account,17.08.2024,Judd Parker,3417-109694-10804,473,Port Kaydenville,0,Norway,CREDIT_CARD,Maine,13127,Marketplace.Grains.Extended.OrderActorExt:59:2;Marketplace.Grains.Extended.PaymentActorExt:59:1;Marketplace.Grains.Extended.StockActorExt:28:3;
13052,11/09/2023 00:51:04,3274:Licensed Concrete Gloves:4:5174:4:0;,13052,Newell,Cummerata,1693 Geoffrey Estate,Home Loan Account,05.10.2024,Destinee Sipes,4460686017841,626,East Reneemouth,0,Sao Tome and Principe,CREDIT_CARD,Nebraska,35751,Marketplace.Grains.Extended.OrderActorExt:60:2;Marketplace.Grains.Extended.PaymentActorExt:60:1;Marketplace.Grains.Extended.StockActorExt:10:3;
13053,11/09/2023 00:51:04,3535:Unbranded Rubber Table:8:766:1:0;,13053,Joaquin,Wolff,913 Patricia Port,Auto Loan Account,27.02.2024,Katrine Berge,6011-6648-1784-7699,253,Nickmouth,0,Greenland,CREDIT_CARD,Missouri,70878-9542,Marketplace.Grains.Extended.OrderActorExt:61:2;Marketplace.Grains.Extended.PaymentActorExt:61:1;Marketplace.Grains.Extended.StockActorExt:15:3;
13054,11/09/2023 00:51:04,9949:Licensed Cotton Salad:6:1570:1:0;,13054,Princess,Bradtke,7115 Kylee Port,Savings Account,14.09.2024,Jacinthe Daniel,6372-6406-0874-2276,977,North Maurice,0,Peru,CREDIT_CARD,Oregon,06097-3052,Marketplace.Grains.Extended.OrderActorExt:62:2;Marketplace.Grains.Extended.PaymentActorExt:62:1;Marketplace.Grains.Extended.StockActorExt:29:3;
13055,11/09/2023 00:51:04,2498:Generic Frozen Mouse:2:3298:5:0;,13055,Cathy,Wiegand,1488 Yundt Islands,Money Market Account,11.01.2024,Matteo Oberbrunner,6767-4882-3530-1554-14,854,Jeraldland,0,Tunisia,CREDIT_CARD,New York,43465-9131,Marketplace.Grains.Extended.OrderActorExt:63:2;Marketplace.Grains.Extended.PaymentActorExt:63:1;Marketplace.Grains.Extended.StockActorExt:2:3;
13056,11/09/2023 00:51:04,3102:Handcrafted Cotton Fish:4:3687:4:0;,13056,Alexandro,Shields,039 Jones Point,Home Loan Account,18.05.2024,Ima Greenfelder,6382-5177-3958-6301,831,Stokeschester,0,Serbia,CREDIT_CARD,Florida,34554-7694,Marketplace.Grains.Extended.OrderActorExt:0:2;Marketplace.Grains.Extended.PaymentActorExt:0:1;Marketplace.Grains.Extended.StockActorExt:30:3;
13057,11/09/2023 00:51:04,3035:Fantastic Cotton Chips:3:6134:1:0;,13057,Dovie,Kuhn,28753 Domenico Lakes,Auto Loan Account,31.03.2024,Ali Bergstrom,3528-9251-3708-9509,399,West Braedenborough,0,Uzbekistan,CREDIT_CARD,Ohio,97945,Marketplace.Grains.Extended.OrderActorExt:1:2;Marketplace.Grains.Extended.PaymentActorExt:1:1;Marketplace.Grains.Extended.StockActorExt:27:3;
13058,11/09/2023 00:51:04,338:Small Cotton Computer:9:5802:0:0;,13058,Chadd,Schamberger,1750 McDermott Plain,Checking Account,17.09.2024,Cecile Kuphal,6389-3901-5885-1249,429,East Priscilla,0,Kuwait,CREDIT_CARD,Delaware,94106,Marketplace.Grains.Extended.OrderActorExt:2:2;Marketplace.Grains.Extended.PaymentActorExt:2:1;Marketplace.Grains.Extended.StockActorExt:18:3;
13059,11/09/2023 00:51:04,4033:Gorgeous Steel Shirt:1:5080:1:0;,13059,Dena,Blick,0787 Faye Tunnel,Credit Card Account,30.01.2024,Rubye Keeling,3564-0692-3841-4988,638,Trantowstad,0,Dominican Republic,CREDIT_CARD,New Hampshire,13891-3601,Marketplace.Grains.Extended.OrderActorExt:3:2;Marketplace.Grains.Extended.PaymentActorExt:3:1;Marketplace.Grains.Extended.StockActorExt:1:3;
13060,11/09/2023 00:51:04,574:Gorgeous Concrete Keyboard:2:5821:3:0;,13060,Dudley,Corwin,40449 Athena Spurs,Money Market Account,03.11.2024,Janis Weber,3430-945479-80846,272,East Shirleyberg,0,British Indian Ocean Territory (Chagos Archipelago),CREDIT_CARD,Montana,57199-9612,Marketplace.Grains.Extended.OrderActorExt:4:2;Marketplace.Grains.Extended.PaymentActorExt:4:1;Marketplace.Grains.Extended.StockActorExt:62:3;
13061,11/09/2023 00:51:04,9626:Unbranded Steel Computer:9:1255:0:0;,13061,Margie,McLaughlin,395 Herzog Lake,Checking Account,08.09.2024,Corbin Effertz,4131121643141,974,Reubenshire,0,Iran,CREDIT_CARD,Georgia,04581,Marketplace.Grains.Extended.OrderActorExt:5:2;Marketplace.Grains.Extended.PaymentActorExt:5:1;Marketplace.Grains.Extended.StockActorExt:26:3;
13062,11/09/2023 00:51:04,7178:Unbranded Soft Mouse:10:5366:4:0;,13062,Quentin,Swift,8244 Annabelle Shoals,Home Loan Account,03.12.2023,Willard Haley,4151-9980-8796-6226,740,East Travisfurt,0,Latvia,CREDIT_CARD,New Jersey,91124,Marketplace.Grains.Extended.OrderActorExt:6:2;Marketplace.Grains.Extended.PaymentActorExt:6:1;Marketplace.Grains.Extended.StockActorExt:10:3;
