OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
10,11/09/2023 00:50:29,2121:Incredible Rubber Towels:1:8225:5:0;,10,Felton,Klein,8385 McClure Wells,Savings Account,25.01.2024,Jazmyn Will,6376-8846-8099-7210,853,Crooksmouth,0,United Kingdom,CREDIT_CARD,Minnesota,32111-5114,Marketplace.Grains.Extended.OrderActorExt:10:2;Marketplace.Grains.Extended.PaymentActorExt:10:1;Marketplace.Grains.Extended.StockActorExt:9:3;
11,11/09/2023 00:50:29,3089:Unbranded Frozen Shirt:1:3006:5:0;,11,Kian,Quitzon,57084 Jadyn Causeway,Savings Account,16.11.2023,Brannon Schmidt,5893-5312-7826-5163,315,West Jeanne,0,Chile,CREDIT_CARD,Colorado,38623,Marketplace.Grains.Extended.OrderActorExt:11:2;Marketplace.Grains.Extended.PaymentActorExt:11:1;Marketplace.Grains.Extended.StockActorExt:17:3;
12,11/09/2023 00:50:29,2571:Intelligent Steel Hat:1:1405:5:0;,12,Flavie,Crist,556 Hunter Spurs,Investment Account,11.06.2024,Claudia Kemmer,3581-3493-1964-1405,484,Camerontown,0,Netherlands Antilles,CREDIT_CARD,Arizona,49519,Marketplace.Grains.Extended.OrderActorExt:12:2;Marketplace.Grains.Extended.PaymentActorExt:12:1;Marketplace.Grains.Extended.StockActorExt:11:3;
13,11/09/2023 00:50:29,9648:Practical Cotton Mouse:7:877:0:0;,13,Alf,McGlynn,50907 Bergnaum Port,Checking Account,18.05.2024,Jerrell Mills,6519-2915-6412-8243,281,Franeckiview,0,Cuba,CREDIT_CARD,Wyoming,07180-0670,Marketplace.Grains.Extended.OrderActorExt:13:2;Marketplace.Grains.Extended.PaymentActorExt:13:1;Marketplace.Grains.Extended.StockActorExt:48:3;
14,11/09/2023 00:50:29,835:Rustic Metal Computer:1:8533:0:0;,14,Susana,D'Amore,8425 Colton Pines,Auto Loan Account,11.10.2024,Herta Weissnat,6771-8962-3142-6920,541,Kleinland,0,Libyan Arab Jamahiriya,CREDIT_CARD,Iowa,36014-3706,Marketplace.Grains.Extended.OrderActorExt:14:2;Marketplace.Grains.Extended.PaymentActorExt:14:1;Marketplace.Grains.Extended.StockActorExt:3:3;
15,11/09/2023 00:50:29,7224:Rustic Cotton Towels:10:5828:2:0;,15,Francis,Waters,6025 Wolff Crescent,Home Loan Account,24.08.2024,Naomi Effertz,4134-8623-1225-3978,928,Wandaside,0,Denmark,CREDIT_CARD,New Hampshire,31394,Marketplace.Grains.Extended.OrderActorExt:15:2;Marketplace.Grains.Extended.PaymentActorExt:15:1;Marketplace.Grains.Extended.StockActorExt:56:3;
16,11/09/2023 00:50:29,1668:Intelligent Fresh Shoes:7:9994:2:0;,16,Amir,Jerde,922 Lowe Route,Savings Account,20.02.2024,Joan Bailey,5485-4863-7320-6477,690,Lake Katlyn,0,Vanuatu,CREDIT_CARD,Connecticut,14125,Marketplace.Grains.Extended.OrderActorExt:16:2;Marketplace.Grains.Extended.PaymentActorExt:16:1;Marketplace.Grains.Extended.StockActorExt:4:3;
17,11/09/2023 00:50:29,4762:Intelligent Wooden Soap:2:23:0:0;,17,Caitlyn,Goodwin,709 D'Amore Lodge,Home Loan Account,26.02.2024,Magali Farrell,5485-6925-9952-4797,410,Lueilwitztown,0,Sao Tome and Principe,CREDIT_CARD,Iowa,28890,Marketplace.Grains.Extended.OrderActorExt:17:2;Marketplace.Grains.Extended.PaymentActorExt:17:1;Marketplace.Grains.Extended.StockActorExt:26:3;
18,11/09/2023 00:50:29,9706:Tasty Steel Tuna:4:3061:0:0;,18,Jayda,Purdy,9650 Dawn Landing,Money Market Account,01.01.2024,Samanta Runolfsson,3529-7688-7902-1317,207,West Scot,0,Malta,CREDIT_CARD,Washington,23577-1396,Marketplace.Grains.Extended.OrderActorExt:18:2;Marketplace.Grains.Extended.PaymentActorExt:18:1;Marketplace.Grains.Extended.StockActorExt:42:3;
19,11/09/2023 00:50:29,2637:Refined Plastic Bike:8:9306:0:0;,19,Bud,Kub,4531 Verla Meadow,Investment Account,06.09.2024,Troy Abshire,6011-6249-1613-1382-7729,486,New Peytonhaven,0,Turkey,CREDIT_CARD,Tennessee,79369,Marketplace.Grains.Extended.OrderActorExt:19:2;Marketplace.Grains.Extended.PaymentActorExt:19:1;Marketplace.Grains.Extended.StockActorExt:13:3;
20,11/09/2023 00:50:29,1019:Refined Concrete Chips:2:3373:5:0;,20,Magdalena,Schumm,6565 Kathleen Springs,Auto Loan Account,08.10.2024,Clyde Rau,6709219988514433,727,Schinnerhaven,0,Eritrea,CREDIT_CARD,Massachusetts,86994-9689,Marketplace.Grains.Extended.OrderActorExt:20:2;Marketplace.Grains.Extended.PaymentActorExt:20:1;Marketplace.Grains.Extended.StockActorExt:59:3;
21,11/09/2023 00:50:29,4640:Ergonomic Soft Keyboard:10:2229:4:0;,21,Oral,Wilkinson,34955 Jerde Station,Credit Card Account,28.10.2024,Gino Collier,3425-202227-28424,829,North Liamfort,0,Panama,CREDIT_CARD,Virginia,81992,Marketplace.Grains.Extended.OrderActorExt:21:2;Marketplace.Grains.Extended.PaymentActorExt:21:1;Marketplace.Grains.Extended.StockActorExt:32:3;
22,11/09/2023 00:50:29,9906:Refined Fresh Bacon:2:221:1:0;,22,Rosemarie,Stark,985 Cayla Common,Credit Card Account,18.12.2023,Jewel Hauck,5473-3103-0328-0416,749,East Owen,0,Zimbabwe,CREDIT_CARD,Pennsylvania,22774-4670,Marketplace.Grains.Extended.OrderActorExt:22:2;Marketplace.Grains.Extended.PaymentActorExt:22:1;Marketplace.Grains.Extended.StockActorExt:50:3;
23,11/09/2023 00:50:29,5407:Intelligent Wooden Sausages:5:257:3:0;,23,Alyson,Kris,819 Ryley Isle,Auto Loan Account,27.07.2024,Eladio Brakus,6304815934454951,143,Connellyborough,0,Kenya,CREDIT_CARD,Texas,68976,Marketplace.Grains.Extended.OrderActorExt:23:2;Marketplace.Grains.Extended.PaymentActorExt:23:1;Marketplace.Grains.Extended.StockActorExt:31:3;
24,11/09/2023 00:50:29,4249:Generic Cotton Sausages:3:6543:0:0;,24,Nyasia,Ebert,439 Norval Mount,Savings Account,21.11.2023,Katrina Beahan,6759-1178-3557-6150,269,Reichertfort,0,Burkina Faso,CREDIT_CARD,North Dakota,09437,Marketplace.Grains.Extended.OrderActorExt:24:2;Marketplace.Grains.Extended.PaymentActorExt:24:1;Marketplace.Grains.Extended.StockActorExt:25:3;
25,11/09/2023 00:50:29,1721:Ergonomic Granite Chair:2:641:0:0;,25,Melba,Grimes,59768 McClure Shoal,Savings Account,02.12.2023,Kris Hermiston,5260-1427-6652-9527,423,Quigleytown,0,Nigeria,CREDIT_CARD,Washington,27995,Marketplace.Grains.Extended.OrderActorExt:25:2;Marketplace.Grains.Extended.PaymentActorExt:25:1;Marketplace.Grains.Extended.StockActorExt:57:3;
26,11/09/2023 00:50:29,4539:Incredible Frozen Fish:9:77:0:0;,26,Devyn,Haley,271 Connelly Mission,Personal Loan Account,29.10.2024,Alvena Olson,5172-8377-1477-6057,164,New Cindy,0,Mayotte,CREDIT_CARD,Vermont,74119-4056,Marketplace.Grains.Extended.OrderActorExt:26:2;Marketplace.Grains.Extended.PaymentActorExt:26:1;Marketplace.Grains.Extended.StockActorExt:59:3;
27,11/09/2023 00:50:29,4460:Licensed Wooden Keyboard:7:8557:0:0;,27,Caitlyn,Douglas,96061 Stracke Fort,Money Market Account,05.10.2024,Henry Gulgowski,3529-7621-6159-9163,973,Schummchester,0,Sao Tome and Principe,CREDIT_CARD,Alaska,57922-5435,Marketplace.Grains.Extended.OrderActorExt:27:2;Marketplace.Grains.Extended.PaymentActorExt:27:1;Marketplace.Grains.Extended.StockActorExt:44:3;
28,11/09/2023 00:50:29,8787:Incredible Fresh Salad:1:3973:3:0;,28,Stone,Witting,8309 Baumbach Club,Home Loan Account,09.03.2024,Adolph Pollich,6373-9776-9720-5529,238,Drakechester,0,Monaco,CREDIT_CARD,Delaware,02766-7541,Marketplace.Grains.Extended.OrderActorExt:28:2;Marketplace.Grains.Extended.PaymentActorExt:28:1;Marketplace.Grains.Extended.StockActorExt:19:3;
29,11/09/2023 00:50:29,7114:Ergonomic Wooden Bike:10:85:5:0;,29,Lelia,Volkman,8581 Konopelski Trafficway,Auto Loan Account,25.05.2024,Aniya Barton,5548-1819-6762-4731,133,Port Lila,0,Antigua and Barbuda,CREDIT_CARD,Utah,09607-3011,Marketplace.Grains.Extended.OrderActorExt:29:2;Marketplace.Grains.Extended.PaymentActorExt:29:1;Marketplace.Grains.Extended.StockActorExt:10:3;
30,11/09/2023 00:50:29,7825:Small Rubber Car:1:5626:4:0;,30,Patrick,Ritchie,845 Norbert Course,Auto Loan Account,23.09.2024,Christop Medhurst,6767-4260-8941-1170-53,848,Vernamouth,0,Costa Rica,CREDIT_CARD,Nebraska,93948-0070,Marketplace.Grains.Extended.OrderActorExt:30:2;Marketplace.Grains.Extended.PaymentActorExt:30:1;Marketplace.Grains.Extended.StockActorExt:17:3;
31,11/09/2023 00:50:29,4806:Small Soft Tuna:10:7462:0:0;,31,Amie,Veum,15753 Kohler Tunnel,Checking Account,08.04.2024,Lewis Trantow,6771-8948-6137-1540,300,Rathborough,0,Saint Vincent and the Grenadines,CREDIT_CARD,Indiana,19060,Marketplace.Grains.Extended.OrderActorExt:31:2;Marketplace.Grains.Extended.PaymentActorExt:31:1;Marketplace.Grains.Extended.StockActorExt:6:3;
32,11/09/2023 00:50:29,1647:Tasty Granite Computer:10:8526:1:0;,32,Gordon,Ratke,94275 Mills Court,Checking Account,23.10.2024,Hellen Quigley,5382-1371-0250-4948,260,Enricomouth,0,Denmark,CREDIT_CARD,Wisconsin,33677-1093,Marketplace.Grains.Extended.OrderActorExt:32:2;Marketplace.Grains.Extended.PaymentActorExt:32:1;Marketplace.Grains.Extended.StockActorExt:47:3;
33,11/09/2023 00:50:29,6905:Awesome Granite Mouse:2:6748:0:0;,33,Else,Hamill,0270 Dooley Vista,Home Loan Account,02.06.2024,Cleveland Pouros,6371-6218-6576-2273,622,Simonisbury,0,Serbia,CREDIT_CARD,Alaska,41563,Marketplace.Grains.Extended.OrderActorExt:33:2;Marketplace.Grains.Extended.PaymentActorExt:33:1;Marketplace.Grains.Extended.StockActorExt:57:3;
34,11/09/2023 00:50:29,3268:Gorgeous Wooden Chips:7:3346:4:0;,34,Dylan,Raynor,136 Stracke Summit,Credit Card Account,23.10.2024,Reanna Ward,4814-2659-0656-4783,644,Bradtkeborough,0,Ukraine,CREDIT_CARD,Arizona,94796-7329,Marketplace.Grains.Extended.OrderActorExt:34:2;Marketplace.Grains.Extended.PaymentActorExt:34:1;Marketplace.Grains.Extended.StockActorExt:4:3;
35,11/09/2023 00:50:29,942:Handcrafted Cotton Shoes:3:6210:4:0;,35,Robert,Graham,72153 Marvin Circles,Auto Loan Account,11.11.2023,Bradford Waters,6759-7764-6048-2370,677,Wymanland,0,Mayotte,CREDIT_CARD,Delaware,29436-5375,Marketplace.Grains.Extended.OrderActorExt:35:2;Marketplace.Grains.Extended.PaymentActorExt:35:1;Marketplace.Grains.Extended.StockActorExt:46:3;
36,11/09/2023 00:50:29,1532:Handmade Metal Keyboard:1:8247:2:0;,36,Breanna,Kemmer,3125 Lurline Inlet,Home Loan Account,30.12.2023,Camila Lebsack,4408-5150-9228-6233,633,New Perrymouth,0,United States Minor Outlying Islands,CREDIT_CARD,North Dakota,37927-6621,Marketplace.Grains.Extended.OrderActorExt:36:2;Marketplace.Grains.Extended.PaymentActorExt:36:1;Marketplace.Grains.Extended.StockActorExt:60:3;
37,11/09/2023 00:50:29,3213:Unbranded Rubber Fish:7:8267:3:0;,37,Alford,Kautzer,7676 Legros Shores,Home Loan Account,29.05.2024,Moriah Hansen,5038-0922-5824-3247,153,New Constance,0,Tanzania,CREDIT_CARD,Tennessee,34736-9981,Marketplace.Grains.Extended.OrderActorExt:37:2;Marketplace.Grains.Extended.PaymentActorExt:37:1;Marketplace.Grains.Extended.StockActorExt:13:3;
38,11/09/2023 00:50:29,8631:Fantastic Fresh Salad:6:6946:2:0;,38,Ollie,Schuppe,84331 Cremin Crossroad,Investment Account,08.07.2024,Macie Hermann,3573-4818-1428-4322,591,West Jeremymouth,0,Egypt,CREDIT_CARD,Vermont,60278-9584,Marketplace.Grains.Extended.OrderActorExt:38:2;Marketplace.Grains.Extended.PaymentActorExt:38:1;Marketplace.Grains.Extended.StockActorExt:55:3;
39,11/09/2023 00:50:29,7814:Incredible Granite Bike:6:4153:4:0;,39,Jazmyn,Gutmann,1687 Mills Hill,Credit Card Account,26.10.2024,Leora Bruen,63041888588800191198,538,Alishaborough,0,Namibia,CREDIT_CARD,Rhode Island,71820-0375,Marketplace.Grains.Extended.OrderActorExt:39:2;Marketplace.Grains.Extended.PaymentActorExt:39:1;Marketplace.Grains.Extended.StockActorExt:6:3;
40,11/09/2023 00:50:29,821:Small Soft Shirt:6:4187:3:0;,40,Grover,Bernhard,9421 Missouri Valley,Personal Loan Account,18.05.2024,Harmony Pollich,4355-5283-1971-2207,835,Marquardtside,0,Belarus,CREDIT_CARD,Georgia,32541-2251,Marketplace.Grains.Extended.OrderActorExt:40:2;Marketplace.Grains.Extended.PaymentActorExt:40:1;Marketplace.Grains.Extended.StockActorExt:53:3;
41,11/09/2023 00:50:29,3341:Generic Cotton Cheese:7:8002:0:0;,41,Cortez,Dooley,13652 Carlo Field,Investment Account,03.08.2024,Frederique Nolan,6709339438527122,370,Lake Dudleytown,0,Slovakia (Slovak Republic),CREDIT_CARD,Illinois,89309-7592,Marketplace.Grains.Extended.OrderActorExt:41:2;Marketplace.Grains.Extended.PaymentActorExt:41:1;Marketplace.Grains.Extended.StockActorExt:13:3;
42,11/09/2023 00:50:29,8693:Incredible Frozen Computer:3:1201:3:0;,42,Braulio,Stroman,16365 Berta Dale,Money Market Account,16.12.2023,Justus Rogahn,3528-2512-5994-9101,520,South Charlotteside,0,Namibia,CREDIT_CARD,Massachusetts,39956-6154,Marketplace.Grains.Extended.OrderActorExt:42:2;Marketplace.Grains.Extended.PaymentActorExt:42:1;Marketplace.Grains.Extended.StockActorExt:53:3;
43,11/09/2023 00:50:29,5240:Licensed Rubber Gloves:8:1213:5:0;,43,Aliya,Balistreri,450 Kristofer Camp,Checking Account,29.10.2024,Gerald Dibbert,5475-0677-7674-6939,893,Sunnyborough,0,Austria,CREDIT_CARD,Virginia,30843-3562,Marketplace.Grains.Extended.OrderActorExt:43:2;Marketplace.Grains.Extended.PaymentActorExt:43:1;Marketplace.Grains.Extended.StockActorExt:56:3;
44,11/09/2023 00:50:29,832:Fantastic Metal Gloves:2:696:1:0;,44,Imogene,Glover,898 Will Road,Investment Account,25.01.2024,Rodrick Dare,67617881605662151,651,Konopelskiland,0,French Polynesia,CREDIT_CARD,Rhode Island,32186-5675,Marketplace.Grains.Extended.OrderActorExt:44:2;Marketplace.Grains.Extended.PaymentActorExt:44:1;Marketplace.Grains.Extended.StockActorExt:0:3;
45,11/09/2023 00:50:29,1387:Incredible Rubber Table:9:6041:1:0;,45,Lavern,Runolfsson,0731 Mariam Passage,Home Loan Account,19.11.2023,Narciso Medhurst,5020-8191-8492-7257,115,West Rowan,0,Mauritius,CREDIT_CARD,Connecticut,83252-6481,Marketplace.Grains.Extended.OrderActorExt:45:2;Marketplace.Grains.Extended.PaymentActorExt:45:1;Marketplace.Grains.Extended.StockActorExt:43:3;
46,11/09/2023 00:50:29,3428:Unbranded Rubber Table:5:8164:0:0;,46,Elvera,Halvorson,165 Satterfield Branch,Credit Card Account,20.02.2024,Jonathan Kunze,6759-1040-0001-5420,132,West Tina,0,Swaziland,CREDIT_CARD,Ohio,25575,Marketplace.Grains.Extended.OrderActorExt:46:2;Marketplace.Grains.Extended.PaymentActorExt:46:1;Marketplace.Grains.Extended.StockActorExt:36:3;
47,11/09/2023 00:50:29,698:Practical Metal Hat:1:1758:5:0;,47,Aron,Crona,350 Renner Valleys,Investment Account,26.01.2024,Brando Hayes,6771-8983-8531-6493,919,Wizaberg,0,Angola,CREDIT_CARD,Maryland,40170,Marketplace.Grains.Extended.OrderActorExt:47:2;Marketplace.Grains.Extended.PaymentActorExt:47:1;Marketplace.Grains.Extended.StockActorExt:58:3;
48,11/09/2023 00:50:29,7579:Tasty Plastic Car:9:9577:5:0;,48,Sammy,Lebsack,11271 Yesenia Curve,Money Market Account,27.07.2024,Lela Treutel,5545-1377-9041-2119,397,Emanueltown,0,Kuwait,CREDIT_CARD,Florida,26387-2816,Marketplace.Grains.Extended.OrderActorExt:48:2;Marketplace.Grains.Extended.PaymentActorExt:48:1;Marketplace.Grains.Extended.StockActorExt:27:3;
49,11/09/2023 00:50:29,1197:Rustic Granite Fish:1:9845:2:0;,49,Bradford,Huel,4451 Nikolaus Burgs,Personal Loan Account,06.01.2024,Shaylee Ortiz,6767-1056-0049-0195-384,278,North Omaland,0,Bhutan,CREDIT_CARD,Wisconsin,52517,Marketplace.Grains.Extended.OrderActorExt:49:2;Marketplace.Grains.Extended.PaymentActorExt:49:1;Marketplace.Grains.Extended.StockActorExt:45:3;
50,11/09/2023 00:50:29,9002:Rustic Rubber Bacon:1:6421:0:0;,50,Triston,Halvorson,77195 Brennon Pines,Checking Account,31.12.2023,Kelsie Howe,5893-8371-3692-9415,670,Rileymouth,0,American Samoa,CREDIT_CARD,Michigan,93129-5982,Marketplace.Grains.Extended.OrderActorExt:50:2;Marketplace.Grains.Extended.PaymentActorExt:50:1;Marketplace.Grains.Extended.StockActorExt:42:3;
51,11/09/2023 00:50:29,5308:Fantastic Fresh Shoes:1:4007:3:0;,51,Lucas,Zieme,615 Cole Unions,Credit Card Account,16.07.2024,Ali Legros,6771-8934-8508-5940,483,East Elliottview,0,Serbia,CREDIT_CARD,Washington,30290-0790,Marketplace.Grains.Extended.OrderActorExt:51:2;Marketplace.Grains.Extended.PaymentActorExt:51:1;Marketplace.Grains.Extended.StockActorExt:60:3;
52,11/09/2023 00:50:29,6960:Awesome Rubber Salad:10:7203:1:0;,52,Enoch,Ernser,0966 Auer Manor,Personal Loan Account,11.11.2023,Jettie Mayer,5038-5775-2852-6611,794,East Corytown,0,Colombia,CREDIT_CARD,Florida,52711-5922,Marketplace.Grains.Extended.OrderActorExt:52:2;Marketplace.Grains.Extended.PaymentActorExt:52:1;Marketplace.Grains.Extended.StockActorExt:48:3;
53,11/09/2023 00:50:29,5755:Tasty Cotton Towels:10:6536:0:0;,53,Jordi,McClure,5243 Orlando Curve,Checking Account,22.06.2024,Simeon Turner,4073-5271-4429-4853,231,Stehrbury,0,El Salvador,CREDIT_CARD,Alaska,02603,Marketplace.Grains.Extended.OrderActorExt:53:2;Marketplace.Grains.Extended.PaymentActorExt:53:1;Marketplace.Grains.Extended.StockActorExt:59:3;
54,11/09/2023 00:50:29,8327:Sleek Soft Car:5:6768:5:0;,54,Dedric,O'Kon,235 Talon Overpass,Checking Account,28.10.2024,Pat Dibbert,6011-6220-3096-8811-2523,400,North Lucas,0,Montenegro,CREDIT_CARD,Louisiana,06106-9609,Marketplace.Grains.Extended.OrderActorExt:54:2;Marketplace.Grains.Extended.PaymentActorExt:54:1;Marketplace.Grains.Extended.StockActorExt:7:3;
55,11/09/2023 00:50:29,5934:Small Cotton Chips:7:4466:5:0;,55,Clyde,Lindgren,567 Ruben Centers,Investment Account,14.05.2024,Domenico Bartoletti,675998964778764290,129,Padbergville,0,Nigeria,CREDIT_CARD,Montana,04775,Marketplace.Grains.Extended.OrderActorExt:55:2;Marketplace.Grains.Extended.PaymentActorExt:55:1;Marketplace.Grains.Extended.StockActorExt:46:3;
56,11/09/2023 00:50:29,8967:Licensed Soft Mouse:10:6311:2:0;,56,Nils,Towne,16809 Wisoky Greens,Home Loan Account,28.05.2024,Antwan Hamill,6761-8771-6934-6134,586,Albabury,0,Montenegro,CREDIT_CARD,Delaware,83065,Marketplace.Grains.Extended.OrderActorExt:56:2;Marketplace.Grains.Extended.PaymentActorExt:56:1;Marketplace.Grains.Extended.StockActorExt:7:3;
57,11/09/2023 00:50:29,9598:Rustic Rubber Computer:1:4512:4:0;,57,Ofelia,Dickens,6433 Bradley Spurs,Money Market Account,21.01.2024,Phoebe Hilpert,3529-7327-1262-5213,184,Kubfurt,0,Reunion,CREDIT_CARD,Oregon,75114,Marketplace.Grains.Extended.OrderActorExt:57:2;Marketplace.Grains.Extended.PaymentActorExt:57:1;Marketplace.Grains.Extended.StockActorExt:62:3;
58,11/09/2023 00:50:29,1730:Licensed Fresh Gloves:5:2091:4:0;,58,Blaze,Huels,390 Maybelle Place,Auto Loan Account,20.07.2024,Estelle Terry,3005-166873-7726,637,Runteport,0,Bulgaria,CREDIT_CARD,Nevada,09174,Marketplace.Grains.Extended.OrderActorExt:58:2;Marketplace.Grains.Extended.PaymentActorExt:58:1;Marketplace.Grains.Extended.StockActorExt:2:3;
59,11/09/2023 00:50:29,2145:Handmade Plastic Mouse:9:108:1:0;,59,Brody,Jones,0557 Carson Branch,Personal Loan Account,01.03.2024,Alayna Friesen,4015-7433-9774-2677,394,Hermanntown,0,Saint Kitts and Nevis,CREDIT_CARD,Arizona,04626,Marketplace.Grains.Extended.OrderActorExt:59:2;Marketplace.Grains.Extended.PaymentActorExt:59:1;Marketplace.Grains.Extended.StockActorExt:33:3;
60,11/09/2023 00:50:29,1583:Handmade Metal Keyboard:5:1103:5:0;,60,Lillie,Ruecker,53059 Kuhic Parks,Home Loan Account,24.12.2023,Jermain Yost,6448-4100-3027-4185,446,North Lacyshire,0,Reunion,CREDIT_CARD,Rhode Island,88678-4921,Marketplace.Grains.Extended.OrderActorExt:60:2;Marketplace.Grains.Extended.PaymentActorExt:60:1;Marketplace.Grains.Extended.StockActorExt:47:3;
61,11/09/2023 00:50:29,3027:Awesome Granite Fish:6:8867:4:0;,61,Connie,Kutch,764 Boyle Shoal,Checking Account,12.08.2024,Darlene Feeney,6709778042946062843,081,South Anjali,0,Guernsey,CREDIT_CARD,Indiana,55267-1664,Marketplace.Grains.Extended.OrderActorExt:61:2;Marketplace.Grains.Extended.PaymentActorExt:61:1;Marketplace.Grains.Extended.StockActorExt:19:3;
62,11/09/2023 00:50:29,5290:Rustic Soft Towels:1:8006:1:0;,62,Antonia,Cummings,316 Hermiston Lodge,Credit Card Account,27.03.2024,Joannie Denesik,6767-7441-5389-9102,413,South Leola,0,Slovakia (Slovak Republic),CREDIT_CARD,Hawaii,63631,Marketplace.Grains.Extended.OrderActorExt:62:2;Marketplace.Grains.Extended.PaymentActorExt:62:1;Marketplace.Grains.Extended.StockActorExt:42:3;
63,11/09/2023 00:50:29,3327:Sleek Plastic Computer:4:6176:3:0;,63,Chad,Lesch,11214 Hoyt Roads,Credit Card Account,10.12.2023,Francisca Hodkiewicz,5020-6525-0436-7650,547,Kuvalisfort,0,Anguilla,CREDIT_CARD,Arkansas,36937-5573,Marketplace.Grains.Extended.OrderActorExt:63:2;Marketplace.Grains.Extended.PaymentActorExt:63:1;Marketplace.Grains.Extended.StockActorExt:63:3;
