OrderId,CreatedAt,Items,CustomerId,FirstName,LastName,Street,CardBrand,CardExpiration,CardHolderName,CardNumber,CardSecurityNumber,City,Installments,Complement,PaymentType,State,ZipCode,GrainAccesses
7010,11/09/2023 00:50:48,6235:Handmade Granite Cheese:3:7766:3:0;,7010,Alanna,Nitzsche,262 Deckow Center,Savings Account,17.05.2024,Mireille Buckridge,670654170071991236,070,North Leeberg,0,Cayman Islands,CREDIT_CARD,Massachusetts,73686,Marketplace.Grains.Extended.OrderActorExt:34:2;Marketplace.Grains.Extended.PaymentActorExt:34:1;Marketplace.Grains.Extended.StockActorExt:27:3;
7011,11/09/2023 00:50:48,8751:Practical Frozen Keyboard:6:8473:3:0;,7011,Denis,Becker,356 Milford Throughway,Credit Card Account,14.10.2024,Otto Satterfield,6767-9726-3331-0552,040,Lake Lowell,0,Saint Helena,CREDIT_CARD,Utah,13745-4727,Marketplace.Grains.Extended.OrderActorExt:35:2;Marketplace.Grains.Extended.PaymentActorExt:35:1;Marketplace.Grains.Extended.StockActorExt:47:3;
7012,11/09/2023 00:50:48,2295:Gorgeous Concrete Pizza:6:556:0:0;,7012,Brionna,Zboncak,5119 Hackett Glen,Checking Account,09.08.2024,Gail Kiehn,3797-476281-32911,250,Lorenstad,0,Falkland Islands (Malvinas),CREDIT_CARD,Idaho,83679,Marketplace.Grains.Extended.OrderActorExt:36:2;Marketplace.Grains.Extended.PaymentActorExt:36:1;Marketplace.Grains.Extended.StockActorExt:55:3;
7013,11/09/2023 00:50:48,3481:Rustic Concrete Ball:3:3966:1:0;,7013,Kyla,Morissette,97889 Johnson Pine,Investment Account,21.08.2024,Alexie Boyer,6304-2799-3392-6602,152,Jacksonbury,0,Slovakia (Slovak Republic),CREDIT_CARD,Delaware,50055,Marketplace.Grains.Extended.OrderActorExt:37:2;Marketplace.Grains.Extended.PaymentActorExt:37:1;Marketplace.Grains.Extended.StockActorExt:25:3;
7014,11/09/2023 00:50:48,6689:Small Rubber Chair:2:3142:5:0;,7014,Hugh,Rempel,508 Toy Mill,Personal Loan Account,01.12.2023,Jovani Mills,6461-6299-3485-6863-5733,866,Kleinshire,0,Bouvet Island (Bouvetoya),CREDIT_CARD,Idaho,55166-1548,Marketplace.Grains.Extended.OrderActorExt:38:2;Marketplace.Grains.Extended.PaymentActorExt:38:1;Marketplace.Grains.Extended.StockActorExt:33:3;
7015,11/09/2023 00:50:48,7963:Small Metal Soap:8:2013:0:0;,7015,Laurie,Buckridge,34256 Padberg Mews,Auto Loan Account,13.03.2024,Beulah Gerhold,6370-3037-2185-8980,487,Port Juliet,0,Turks and Caicos Islands,CREDIT_CARD,Maine,41807,Marketplace.Grains.Extended.OrderActorExt:39:2;Marketplace.Grains.Extended.PaymentActorExt:39:1;Marketplace.Grains.Extended.StockActorExt:27:3;
7016,11/09/2023 00:50:48,5423:Practical Concrete Cheese:7:8541:3:0;,7016,Aglae,Shields,40232 Brekke Branch,Home Loan Account,25.07.2024,Watson Bode,3528-2715-2382-6067,208,Princeberg,0,Somalia,CREDIT_CARD,Missouri,89735,Marketplace.Grains.Extended.OrderActorExt:40:2;Marketplace.Grains.Extended.PaymentActorExt:40:1;Marketplace.Grains.Extended.StockActorExt:47:3;
7017,11/09/2023 00:50:48,3576:Intelligent Fresh Cheese:4:411:3:0;,7017,Dale,Zemlak,41905 Maggio Loaf,Auto Loan Account,16.02.2024,Kyleigh Ryan,3725-189471-98371,415,Cristland,0,Cyprus,CREDIT_CARD,Iowa,94433-0871,Marketplace.Grains.Extended.OrderActorExt:41:2;Marketplace.Grains.Extended.PaymentActorExt:41:1;Marketplace.Grains.Extended.StockActorExt:56:3;
7018,11/09/2023 00:50:48,3981:Small Cotton Salad:5:7985:1:0;,7018,Otho,Christiansen,2435 Fay Lake,Home Loan Account,28.03.2024,Richard McCullough,4350-0965-7911-9286,887,Alfredoborough,0,Libyan Arab Jamahiriya,CREDIT_CARD,Maine,08357,Marketplace.Grains.Extended.OrderActorExt:42:2;Marketplace.Grains.Extended.PaymentActorExt:42:1;Marketplace.Grains.Extended.StockActorExt:13:3;
7019,11/09/2023 00:50:48,3767:Incredible Granite Cheese:2:7733:3:0;,7019,Timmothy,Schmeler,544 Don Trail,Auto Loan Account,25.09.2024,Willow Ritchie,6759-5815-3248-5579,109,Maggioberg,0,Greenland,CREDIT_CARD,Delaware,41072,Marketplace.Grains.Extended.OrderActorExt:43:2;Marketplace.Grains.Extended.PaymentActorExt:43:1;Marketplace.Grains.Extended.StockActorExt:55:3;
7020,11/09/2023 00:50:48,9536:Awesome Metal Chicken:6:5502:2:0;,7020,Neoma,Balistreri,02820 Ernesto Centers,Investment Account,13.12.2023,Jacklyn Hessel,5893-8612-2677-7138,376,Schaefermouth,0,Holy See (Vatican City State),CREDIT_CARD,New Mexico,14022,Marketplace.Grains.Extended.OrderActorExt:44:2;Marketplace.Grains.Extended.PaymentActorExt:44:1;Marketplace.Grains.Extended.StockActorExt:0:3;
7021,11/09/2023 00:50:48,9:Rustic Cotton Shoes:7:617:2:0;,7021,Yolanda,Kertzmann,913 Jacobs Mills,Personal Loan Account,04.04.2024,Carissa Gleichner,3476-314987-25690,087,Elenorborough,0,Zambia,CREDIT_CARD,Tennessee,10656-2442,Marketplace.Grains.Extended.OrderActorExt:45:2;Marketplace.Grains.Extended.PaymentActorExt:45:1;Marketplace.Grains.Extended.StockActorExt:9:3;
7022,11/09/2023 00:50:48,4984:Unbranded Steel Ball:1:3403:5:0;,7022,Abelardo,Anderson,00840 Eldridge Path,Personal Loan Account,25.09.2024,Clyde Bogan,3033-784833-2979,435,Conorstad,0,Haiti,CREDIT_CARD,Idaho,87093-9593,Marketplace.Grains.Extended.OrderActorExt:46:2;Marketplace.Grains.Extended.PaymentActorExt:46:1;Marketplace.Grains.Extended.StockActorExt:56:3;
7023,11/09/2023 00:50:48,966:Fantastic Plastic Pants:1:8951:2:0;,7023,Skylar,Dicki,1103 Ledner Green,Checking Account,10.08.2024,Twila Watsica,6771-8974-7248-3620,667,West Shane,0,Gibraltar,CREDIT_CARD,Massachusetts,29266-2489,Marketplace.Grains.Extended.OrderActorExt:47:2;Marketplace.Grains.Extended.PaymentActorExt:47:1;Marketplace.Grains.Extended.StockActorExt:6:3;
7024,11/09/2023 00:50:48,3955:Handcrafted Wooden Mouse:9:4130:3:0;,7024,Milton,Balistreri,83416 DuBuque Creek,Money Market Account,08.05.2024,Herman Shanahan,3529-1151-6780-1176,290,Hettingermouth,0,Honduras,CREDIT_CARD,Maine,49072,Marketplace.Grains.Extended.OrderActorExt:48:2;Marketplace.Grains.Extended.PaymentActorExt:48:1;Marketplace.Grains.Extended.StockActorExt:51:3;
7025,11/09/2023 00:50:48,6404:Practical Cotton Car:3:3789:0:0;,7025,Fredy,Cormier,4691 Mitchell Meadow,Investment Account,10.05.2024,Davion Rippin,3528-6240-7172-0407,525,New Jackieport,0,Greece,CREDIT_CARD,Ohio,11123-0372,Marketplace.Grains.Extended.OrderActorExt:49:2;Marketplace.Grains.Extended.PaymentActorExt:49:1;Marketplace.Grains.Extended.StockActorExt:4:3;
7026,11/09/2023 00:50:48,294:Fantastic Rubber Bacon:10:806:4:0;,7026,Stevie,Schimmel,0433 Karl Brooks,Savings Account,29.08.2024,Emiliano Rohan,6378-1527-0079-4001,212,Lake Miltonberg,0,Gibraltar,CREDIT_CARD,Iowa,76631,Marketplace.Grains.Extended.OrderActorExt:50:2;Marketplace.Grains.Extended.PaymentActorExt:50:1;Marketplace.Grains.Extended.StockActorExt:38:3;
7027,11/09/2023 00:50:48,8581:Unbranded Concrete Mouse:10:398:4:0;,7027,Emma,Windler,832 Tristin Inlet,Auto Loan Account,22.05.2024,Isom Purdy,3528-8819-1285-7968,405,Hilperttown,0,Syrian Arab Republic,CREDIT_CARD,New York,15433-9088,Marketplace.Grains.Extended.OrderActorExt:51:2;Marketplace.Grains.Extended.PaymentActorExt:51:1;Marketplace.Grains.Extended.StockActorExt:5:3;
7028,11/09/2023 00:50:48,8803:Handmade Metal Soap:4:488:4:0;,7028,Jacinthe,Halvorson,865 Cremin Courts,Savings Account,25.11.2023,Zella Rippin,6771511217460971,520,Jackiefurt,0,Israel,CREDIT_CARD,Montana,12528,Marketplace.Grains.Extended.OrderActorExt:52:2;Marketplace.Grains.Extended.PaymentActorExt:52:1;Marketplace.Grains.Extended.StockActorExt:35:3;
7029,11/09/2023 00:50:48,93:Rustic Plastic Car:6:5749:1:0;,7029,Abdiel,Graham,7613 Franecki Port,Auto Loan Account,12.06.2024,Tod West,6709801559498318,800,New Ellsworth,0,French Guiana,CREDIT_CARD,Illinois,43581,Marketplace.Grains.Extended.OrderActorExt:53:2;Marketplace.Grains.Extended.PaymentActorExt:53:1;Marketplace.Grains.Extended.StockActorExt:29:3;
7030,11/09/2023 00:50:48,3962:Small Steel Pants:7:3636:4:0;,7030,Francisca,Senger,88907 Kunde Ville,Credit Card Account,06.02.2024,Amy Rippin,6767-2833-5097-5497-76,719,Legrosstad,0,Argentina,CREDIT_CARD,Louisiana,01293-6047,Marketplace.Grains.Extended.OrderActorExt:54:2;Marketplace.Grains.Extended.PaymentActorExt:54:1;Marketplace.Grains.Extended.StockActorExt:58:3;
7031,11/09/2023 00:50:48,7811:Refined Fresh Bike:3:290:3:0;,7031,Elna,Wisozk,72246 Alvina Lock,Money Market Account,06.01.2024,Jairo Pouros,3428-468427-88351,783,Port Jeanetteshire,0,United Kingdom,CREDIT_CARD,Idaho,19114-2925,Marketplace.Grains.Extended.OrderActorExt:55:2;Marketplace.Grains.Extended.PaymentActorExt:55:1;Marketplace.Grains.Extended.StockActorExt:3:3;
7032,11/09/2023 00:50:48,9307:Intelligent Fresh Cheese:2:1022:0:0;,7032,Raina,Walter,67573 Nicolas Plains,Checking Account,25.08.2024,Eda Bosco,3557-8289-4659-5910,502,Hoegershire,0,Gabon,CREDIT_CARD,Vermont,83543,Marketplace.Grains.Extended.OrderActorExt:56:2;Marketplace.Grains.Extended.PaymentActorExt:56:1;Marketplace.Grains.Extended.StockActorExt:27:3;
7033,11/09/2023 00:50:48,2590:Ergonomic Cotton Fish:10:7739:3:0;,7033,Rocio,Gleichner,1493 Mann Throughway,Investment Account,09.03.2024,Mekhi Will,6767-3758-0997-9246-021,868,North Hildegard,0,Burkina Faso,CREDIT_CARD,Vermont,19160,Marketplace.Grains.Extended.OrderActorExt:57:2;Marketplace.Grains.Extended.PaymentActorExt:57:1;Marketplace.Grains.Extended.StockActorExt:30:3;
7034,11/09/2023 00:50:48,1656:Generic Wooden Keyboard:1:5188:1:0;,7034,Jasmin,Gleichner,591 Parisian Islands,Personal Loan Account,19.11.2023,Gladyce Brown,6304513028725364922,795,Berenicebury,0,Turkmenistan,CREDIT_CARD,Nevada,86560-7847,Marketplace.Grains.Extended.OrderActorExt:58:2;Marketplace.Grains.Extended.PaymentActorExt:58:1;Marketplace.Grains.Extended.StockActorExt:56:3;
7035,11/09/2023 00:50:48,506:Sleek Soft Soap:2:3124:0:0;,7035,Mavis,Hermiston,43879 Bogisich Square,Investment Account,25.12.2023,Marty Haley,3744-290781-23287,395,Sylvesterfort,0,Norfolk Island,CREDIT_CARD,Connecticut,66545,Marketplace.Grains.Extended.OrderActorExt:59:2;Marketplace.Grains.Extended.PaymentActorExt:59:1;Marketplace.Grains.Extended.StockActorExt:58:3;
7036,11/09/2023 00:50:48,4722:Awesome Cotton Hat:8:2193:0:0;,7036,Natalie,Durgan,05552 Greenfelder Plaza,Home Loan Account,21.11.2023,Heloise Schaefer,3528-1073-8513-9761,451,Schroederport,0,Cameroon,CREDIT_CARD,New Mexico,12819,Marketplace.Grains.Extended.OrderActorExt:60:2;Marketplace.Grains.Extended.PaymentActorExt:60:1;Marketplace.Grains.Extended.StockActorExt:50:3;
7037,11/09/2023 00:50:48,2588:Handmade Fresh Fish:2:5051:3:0;,7037,Glennie,Breitenberg,869 Dayana Turnpike,Auto Loan Account,14.10.2024,Shanel Hayes,6767-6647-7756-0585-612,999,Royalchester,0,Egypt,CREDIT_CARD,Maine,64532-3632,Marketplace.Grains.Extended.OrderActorExt:61:2;Marketplace.Grains.Extended.PaymentActorExt:61:1;Marketplace.Grains.Extended.StockActorExt:28:3;
7038,11/09/2023 00:50:48,4391:Small Granite Towels:1:5028:3:0;,7038,Eliza,Dooley,729 Enid Dale,Investment Account,03.09.2024,Adriel Barton,3529-0420-0302-2744,341,Port Brooksmouth,0,Saint Pierre and Miquelon,CREDIT_CARD,Tennessee,72935,Marketplace.Grains.Extended.OrderActorExt:62:2;Marketplace.Grains.Extended.PaymentActorExt:62:1;Marketplace.Grains.Extended.StockActorExt:39:3;
7039,11/09/2023 00:50:48,2647:Handmade Rubber Keyboard:1:1412:0:0;,7039,Jeanie,Vandervort,856 Greg Ways,Checking Account,22.01.2024,Tyrique McKenzie,6383-4055-5624-4908,671,New Janetberg,0,Philippines,CREDIT_CARD,Minnesota,81938-5045,Marketplace.Grains.Extended.OrderActorExt:63:2;Marketplace.Grains.Extended.PaymentActorExt:63:1;Marketplace.Grains.Extended.StockActorExt:23:3;
7040,11/09/2023 00:50:48,9765:Practical Cotton Shoes:6:8871:5:0;,7040,Lucious,Botsford,79421 Lucio Fork,Credit Card Account,31.01.2024,Leilani Powlowski,6440-6257-4963-0480-0065,425,Barrowsport,0,Indonesia,CREDIT_CARD,Vermont,66207,Marketplace.Grains.Extended.OrderActorExt:0:2;Marketplace.Grains.Extended.PaymentActorExt:0:1;Marketplace.Grains.Extended.StockActorExt:37:3;
7041,11/09/2023 00:50:48,1185:Refined Wooden Gloves:6:5782:2:0;,7041,Anabel,O'Connell,8878 Gutkowski Ridge,Investment Account,17.07.2024,Jordan Grady,4108-5082-1355-8054,325,Quigleymouth,0,Burundi,CREDIT_CARD,Texas,27741,Marketplace.Grains.Extended.OrderActorExt:1:2;Marketplace.Grains.Extended.PaymentActorExt:1:1;Marketplace.Grains.Extended.StockActorExt:33:3;
7042,11/09/2023 00:50:48,1413:Practical Fresh Bacon:4:3824:3:0;,7042,Alana,Torphy,90944 Cummings Roads,Investment Account,25.03.2024,Ivy Bernier,6396-1726-5304-1505,219,Marcellusburgh,0,Greece,CREDIT_CARD,Michigan,45908-2201,Marketplace.Grains.Extended.OrderActorExt:2:2;Marketplace.Grains.Extended.PaymentActorExt:2:1;Marketplace.Grains.Extended.StockActorExt:5:3;
7043,11/09/2023 00:50:48,9035:Awesome Rubber Shirt:7:5154:3:0;,7043,David,Durgan,169 Lind Points,Auto Loan Account,01.01.2024,Garland Hahn,3644-832829-9549,700,West Ansel,0,Greenland,CREDIT_CARD,Indiana,93825-5969,Marketplace.Grains.Extended.OrderActorExt:3:2;Marketplace.Grains.Extended.PaymentActorExt:3:1;Marketplace.Grains.Extended.StockActorExt:11:3;
7044,11/09/2023 00:50:48,103:Tasty Metal Chicken:1:9844:3:0;,7044,Gerardo,Schamberger,85004 Brandi Courts,Auto Loan Account,20.03.2024,Avis Franecki,6304053156679882783,154,North Nellafort,0,Libyan Arab Jamahiriya,CREDIT_CARD,Arkansas,07005-0306,Marketplace.Grains.Extended.OrderActorExt:4:2;Marketplace.Grains.Extended.PaymentActorExt:4:1;Marketplace.Grains.Extended.StockActorExt:39:3;
7045,11/09/2023 00:50:48,2159:Rustic Concrete Tuna:7:6922:1:0;,7045,Stephanie,Mitchell,064 Langosh Rue,Money Market Account,24.05.2024,Carlie Will,6771-8944-3158-3483,462,Eleonorechester,0,Guatemala,CREDIT_CARD,Maine,42388,Marketplace.Grains.Extended.OrderActorExt:5:2;Marketplace.Grains.Extended.PaymentActorExt:5:1;Marketplace.Grains.Extended.StockActorExt:47:3;
7046,11/09/2023 00:50:48,7393:Unbranded Rubber Bacon:6:9067:2:0;,7046,Amy,Lockman,4312 Karli Forest,Savings Account,11.12.2023,Maudie Ratke,4823-8620-4059-5829,878,West Helgaton,0,Hungary,CREDIT_CARD,Louisiana,69800,Marketplace.Grains.Extended.OrderActorExt:6:2;Marketplace.Grains.Extended.PaymentActorExt:6:1;Marketplace.Grains.Extended.StockActorExt:33:3;
7047,11/09/2023 00:50:48,7303:Small Wooden Fish:7:4319:1:0;,7047,Nola,Mraz,50857 Abbey Mills,Investment Account,12.03.2024,Kiera Homenick,6463-7579-4668-7243,025,Greenburgh,0,Malaysia,CREDIT_CARD,Indiana,96364,Marketplace.Grains.Extended.OrderActorExt:7:2;Marketplace.Grains.Extended.PaymentActorExt:7:1;Marketplace.Grains.Extended.StockActorExt:7:3;
7048,11/09/2023 00:50:48,8058:Awesome Metal Sausages:1:3366:0:0;,7048,Watson,Wehner,81115 Naomi Path,Checking Account,24.07.2024,Ramona Dickens,3528-1745-5992-3867,680,Herminioport,0,Jordan,CREDIT_CARD,Alabama,72329,Marketplace.Grains.Extended.OrderActorExt:8:2;Marketplace.Grains.Extended.PaymentActorExt:8:1;Marketplace.Grains.Extended.StockActorExt:58:3;
7049,11/09/2023 00:50:48,5528:Incredible Rubber Bacon:1:9242:0:0;,7049,Violet,Beier,301 Dicki Curve,Auto Loan Account,23.08.2024,Chyna Moore,5038-7990-2050-3365,296,South Kayli,0,Taiwan,CREDIT_CARD,Maryland,12410-1828,Marketplace.Grains.Extended.OrderActorExt:9:2;Marketplace.Grains.Extended.PaymentActorExt:9:1;Marketplace.Grains.Extended.StockActorExt:24:3;
7050,11/09/2023 00:50:48,3479:Tasty Metal Keyboard:4:3775:4:0;,7050,Rebekah,Ratke,020 Mann View,Checking Account,16.01.2024,Garrett Herman,4587-8161-4470-1317,380,East Adriel,0,Costa Rica,CREDIT_CARD,Minnesota,75647-8597,Marketplace.Grains.Extended.OrderActorExt:10:2;Marketplace.Grains.Extended.PaymentActorExt:10:1;Marketplace.Grains.Extended.StockActorExt:23:3;
7051,11/09/2023 00:50:48,1776:Fantastic Rubber Salad:3:4620:2:0;,7051,Christopher,Brekke,484 Denesik Light,Money Market Account,02.05.2024,Thelma Turcotte,5020-7878-3976-9384,673,Crooksstad,0,Madagascar,CREDIT_CARD,Hawaii,22585-4118,Marketplace.Grains.Extended.OrderActorExt:11:2;Marketplace.Grains.Extended.PaymentActorExt:11:1;Marketplace.Grains.Extended.StockActorExt:48:3;
7052,11/09/2023 00:50:48,1217:Ergonomic Concrete Keyboard:10:7817:1:0;,7052,Newell,Kessler,246 Franecki Locks,Home Loan Account,29.04.2024,Maxine Shanahan,6489-6239-6313-8710-9373,687,Lake Reannabury,0,Panama,CREDIT_CARD,Alaska,87578,Marketplace.Grains.Extended.OrderActorExt:12:2;Marketplace.Grains.Extended.PaymentActorExt:12:1;Marketplace.Grains.Extended.StockActorExt:1:3;
7053,11/09/2023 00:50:48,1042:Awesome Concrete Cheese:7:5701:0:0;,7053,Donny,Bogisich,13440 Emma Throughway,Checking Account,14.07.2024,Ethan Hayes,5038389252509189,358,North Benton,0,Czech Republic,CREDIT_CARD,West Virginia,93757,Marketplace.Grains.Extended.OrderActorExt:13:2;Marketplace.Grains.Extended.PaymentActorExt:13:1;Marketplace.Grains.Extended.StockActorExt:18:3;
7054,11/09/2023 00:50:48,4359:Sleek Metal Salad:9:2491:5:0;,7054,Vella,Emmerich,23723 Edgardo Stream,Personal Loan Account,05.03.2024,Veronica Crist,3528-5763-8132-2730,626,Friesenshire,0,Gabon,CREDIT_CARD,New Mexico,09575-7025,Marketplace.Grains.Extended.OrderActorExt:14:2;Marketplace.Grains.Extended.PaymentActorExt:14:1;Marketplace.Grains.Extended.StockActorExt:7:3;
7055,11/09/2023 00:50:48,3795:Intelligent Metal Keyboard:10:5855:1:0;,7055,Roosevelt,Schiller,55439 Greenfelder Motorway,Credit Card Account,01.01.2024,Birdie Hamill,6767-9351-6882-7274-526,968,Stefanieton,0,Bouvet Island (Bouvetoya),CREDIT_CARD,Kansas,29713-4740,Marketplace.Grains.Extended.OrderActorExt:15:2;Marketplace.Grains.Extended.PaymentActorExt:15:1;Marketplace.Grains.Extended.StockActorExt:19:3;
7056,11/09/2023 00:50:48,3016:Generic Soft Cheese:3:4208:2:0;,7056,Barney,Hartmann,988 Gibson Mountain,Personal Loan Account,21.04.2024,Clifton Bergnaum,6375-6260-9248-9141,521,Lubowitzland,0,Albania,CREDIT_CARD,Oklahoma,80736,Marketplace.Grains.Extended.OrderActorExt:16:2;Marketplace.Grains.Extended.PaymentActorExt:16:1;Marketplace.Grains.Extended.StockActorExt:8:3;
7057,11/09/2023 00:50:48,3495:Fantastic Frozen Cheese:1:3892:1:0;,7057,Harley,Beatty,664 Deon Plaza,Auto Loan Account,23.09.2024,Susie Stehr,5460-4929-4877-5763,255,Glennaton,0,Mexico,CREDIT_CARD,Nebraska,86118,Marketplace.Grains.Extended.OrderActorExt:17:2;Marketplace.Grains.Extended.PaymentActorExt:17:1;Marketplace.Grains.Extended.StockActorExt:39:3;
7058,11/09/2023 00:50:48,3975:Handcrafted Fresh Salad:8:4457:4:0;,7058,Otto,Labadie,4848 Treutel Tunnel,Investment Account,24.04.2024,Raphaelle Waters,3675-663460-7316,507,Kirstinton,0,Bahrain,CREDIT_CARD,Kentucky,02480,Marketplace.Grains.Extended.OrderActorExt:18:2;Marketplace.Grains.Extended.PaymentActorExt:18:1;Marketplace.Grains.Extended.StockActorExt:7:3;
7059,11/09/2023 00:50:48,1898:Gorgeous Plastic Chips:7:8875:3:0;,7059,Charlotte,Willms,5379 Loraine Shore,Investment Account,29.09.2024,Benton Brown,6392-3632-4787-1374,342,New Raphaelle,0,Christmas Island,CREDIT_CARD,Indiana,66387,Marketplace.Grains.Extended.OrderActorExt:19:2;Marketplace.Grains.Extended.PaymentActorExt:19:1;Marketplace.Grains.Extended.StockActorExt:42:3;
7060,11/09/2023 00:50:48,7038:Handcrafted Concrete Computer:2:8018:0:0;,7060,Dayne,Skiles,0689 Kozey Forks,Money Market Account,28.03.2024,Abbigail Connelly,5127-7695-2306-7673,353,Lake Remington,0,San Marino,CREDIT_CARD,New Hampshire,32361,Marketplace.Grains.Extended.OrderActorExt:20:2;Marketplace.Grains.Extended.PaymentActorExt:20:1;Marketplace.Grains.Extended.StockActorExt:62:3;
7061,11/09/2023 00:50:48,676:Intelligent Steel Towels:9:4196:1:0;,7061,Ubaldo,Dietrich,77523 King Ways,Personal Loan Account,17.03.2024,Vita Marks,6380-8811-7213-9412,022,Schadentown,0,Mayotte,CREDIT_CARD,Maryland,83002-0415,Marketplace.Grains.Extended.OrderActorExt:21:2;Marketplace.Grains.Extended.PaymentActorExt:21:1;Marketplace.Grains.Extended.StockActorExt:36:3;
7062,11/09/2023 00:50:48,1885:Sleek Frozen Car:3:6915:1:0;,7062,Ian,Stracke,9816 Grady Wells,Personal Loan Account,01.08.2024,Rosanna Shields,677165788444412759,311,Fishershire,0,Iraq,CREDIT_CARD,Alabama,46216-1722,Marketplace.Grains.Extended.OrderActorExt:22:2;Marketplace.Grains.Extended.PaymentActorExt:22:1;Marketplace.Grains.Extended.StockActorExt:29:3;
